ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
AZE,Azerbaijan,High,ECA,91.0,70.0,0.757,72.7601,13.30998039,10.54176044,13502.96367,0.952,0.735105398,0.772111154,0.693,8.41429991,8.454425363,12.81883812,3.56506161,8.859,0.307,1.9400865170364547,0.4407022892579818,Asia,10154978
BDI,Burundi,Low,SSA,187.0,127.0,0.428,61.6884,10.77536964,2.962684561,763.4331718,0.933,0.413358865,0.442935805,0.3,29.38897337,29.90654206,27.74938011,39.48821,20.92933,0.508,-0.3473816093105189,-4.49582962097803,Africa,11948454
BEL,Belgium,Very High,,13.0,10.0,0.933,81.4787,19.5610199,12.30630493,51249.2268,0.974,0.919618673,0.943773865,0.861,7.649995799,7.717041801,3.767567396,8.18013,11.00229,0.053,1.780658394066433,3.84399813240433,Europe,11598451
BEN,Benin,Low,SSA,166.0,152.0,0.53,60.1403,11.6906147,4.157598728,3128.748762,0.851,0.486107403,0.571267113,0.334,36.76607717,36.98113208,34.6303215,43.69355,31.97436,0.613,-1.8096958559786165,-3.9112008799569615,Africa,12175480
BFA,Burkina Faso,Low,SSA,184.0,157.0,0.449,60.0466,9.273730278,1.91952002,2050.921164,0.884,0.419492216,0.474498521,0.312,29.96190711,30.51224944,33.42119217,39.15279412,17.31173505,0.598,0.0896034686127711,-4.972689548118348,Africa,20997293
BGD,Bangladesh,Medium,SA,129.0,131.0,0.635,72.5675,12.03569031,6.385879993,4642.820099,0.89,0.590988061,0.664299321,0.488,22.62243087,23.1496063,17.0665226,35.55633,15.24444,0.533,0.9443613190865516,-1.924894936488197,Asia,164972348
BGR,Bulgaria,High,,68.0,52.0,0.809,74.8983,14.19587994,11.29952653,21585.23735,0.992,0.804354581,0.811134558,0.716,11.08828875,11.49567367,5.54673624,6.09875,21.61938,0.21,0.503508936242965,1.4819128014529672,Europe,6939018
BHR,Bahrain,Very High,AS,35.0,46.0,0.879,79.8566,16.25481987,10.54808998,43818.92053,0.928,0.834350085,0.899173088,0.5984768211920529,18.689607116748345,19.091165015370866,4.872650623,12.56789221,23.15622959526923,0.2,0.167776249634141,2.6232224034941267,Asia,1711057
BHS,Bahamas,Very High,LAC,55.0,78.0,0.827,73.8057,12.82263,12.55286464,34103.97568,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,9.448785782,6.917101819,23.15622959526923,0.325,0.944199733561426,0.8691400390725974,North America,393893
BIH,Bosnia and Herzegovina,High,ECA,74.0,38.0,0.776,77.0926,13.78761333,9.812379837,14303.17629,0.922,0.741122847,0.803648668,0.673,13.05344918,13.27319588,4.211072445,14.78890508,20.16037,0.162,0.5311626408609037,0.9033367810639948,Europe,3277152
BLR,Belarus,Very High,ECA,60.0,29.0,0.818,74.5676,15.40478992,12.04824839,18282.24546,1.008,0.820093209,0.813696409,0.768,6.075658743,6.112469438,3.710684538,3.67781,10.83848169,0.105,1.752555601086925,1.7046192969154577,Europe,9448772
BLZ,Belize,Medium,LAC,123.0,86.0,0.706,73.7031,13.14904976,9.175324059,6699.038968,0.967,0.691276372,0.715153304,0.554,20.47975572,21.52974504,8.700157166,14.81278,37.92633,0.415,-1.8060221686449136,0.2476049500497892,North America,398845
BOL,Bolivia,Medium,LAC,118.0,99.0,0.714,67.748,15.01584721,9.630357265,8443.883853,0.954,0.696055511,0.729695771,0.555,22.00888558,22.26890756,19.32530975,17.56781,29.133537,0.419,-1.139536647697032,-0.2147076734306838,South America,11700207
BRA,Brazil,High,LAC,87.0,94.0,0.764,75.1095,15.70306015,7.982019901,14258.48421,0.99,0.758375056,0.765751968,0.582,22.53255959,23.82198953,9.894664764,16.06656,41.636454,0.401,-2.2470550655780985,0.9060903253821894,South America,212821986
BRB,Barbados,High,LAC,70.0,64.0,0.797,77.067,15.65930834,9.813339513,14963.39,1.034,0.806354458,0.779819806,0.662,15.91507716,16.93851945,8.613003731,5.54685,33.58537775,0.272,-1.2254956381585105,1.5501128895874157,North America,287437
BRN,Brunei,Very High,EAP,51.0,61.0,0.83,74.7118,14.3050499,9.14,60975.67907,0.982,0.821982297,0.836857747,0.5984768211920529,18.689607116748345,19.091165015370866,7.481441498,18.396400748918605,23.15622959526923,0.255,-0.8603177007085537,2.350085934496786,Asia,438202
BTN,Bhutan,Medium,SA,127.0,98.0,0.658,71.1286,13.10214043,4.580629311,10329.65877,0.936,0.633831745,0.676890996,0.463,28.05301583,29.63525836,15.97733116,48.22657529,19.95514103,0.429,1.4129442986140806,-2.373742643947633,Asia,773069
BWA,Botswana,Medium,SSA,117.0,117.0,0.716,65.4224,12.27946483,10.26,16285.69632,0.976,0.706527379,0.724074136,0.5984768211920529,18.689607116748345,19.091165015370866,22.68073845,23.27683,23.15622959526923,0.474,-0.6194334941472251,-0.8867135816098124,Africa,2359585
CAF,Central African Republic,Low,SSA,188.0,166.0,0.405,54.3693,7.85780837,4.308,1001.711793,0.807,0.359892616,0.446139782,0.239,40.64669793,40.98765432,38.19590378,34.5496,49.19459,0.69,-3.845078280611021,-4.896292045722509,Africa,4843954
CAN,Canada,Very High,,15.0,17.0,0.933,82.0508,16.22464943,13.80017348,48156.0,0.987,0.925400503,0.937788831,0.856,8.029487911,8.252947481,4.490463734,2.521,17.077,0.073,1.077926049827086,3.587165600468755,North America,37799407
CHE,Switzerland,Very High,,1.0,3.0,0.959,83.5615,16.41327095,13.79969025,67771.6548,0.966,0.939710061,0.972757793,0.893,6.644360304,6.882168926,3.328620911,1.82879,14.77567,0.032,1.2714483927383795,4.365644352786979,Europe,8665615
CHL,Chile,Very High,LAC,42.0,47.0,0.856,80.1334,16.58595085,10.76136507,23908.86388,0.968,0.840007183,0.867669967,0.72,15.30051001,15.88785047,5.890266418,11.73821662,28.273047,0.207,-0.4184003731759725,2.270862117287145,South America,19144605
CHN,China,High,EAP,79.0,48.0,0.755,77.7444,14.03231,7.500069873,15067.74081,0.981,0.74705773,0.761263503,0.637,15.09035632,15.62913907,6.200068951,11.68,27.391,0.206,-0.5862133666972085,0.8073790937455488,Asia,1440297825
CMR,Cameroon,Medium,SSA,151.0,148.0,0.577,61.1798,12.76488609,6.095438148,3642.735667,0.882,0.539571504,0.611770669,0.39,32.44528628,32.40901213,30.62975883,31.71699,34.98911,0.572,-2.0957221699322943,-2.653813146344987,Africa,26655083
COG,Congo,Medium,SSA,153.0,147.0,0.578,64.0531,12.08875833,6.152,3264.475827,0.933,0.557550488,0.597738471,0.434,24.75974563,24.91349481,22.34776688,20.93222,30.99925,0.565,-1.3855441241614668,-2.080021009070829,Africa,5540555
COL,Colombia,High,LAC,88.0,102.0,0.763,76.7479,14.39857006,8.504469872,13941.33097,0.992,0.759496055,0.765438604,0.601,20.43648196,21.23197903,9.588564873,15.27502,36.445861,0.427,-1.553941785096796,0.7974438925270074,South America,50976248
COM,Comoros,Medium,SSA,156.0,85.37647058823529,0.557,63.9117,11.78519004,4.993590129,3062.31206,0.888,0.519017936,0.584551489,0.307,43.67126531,44.88330341,27.38603592,47.61438,56.01338,0.3517823529411764,-4.408238553144605,-2.924262784507069,Africa,872695
CPV,Cabo Verde,Medium,SSA,128.0,84.0,0.673,75.7331,12.70419979,6.181132228,6701.611822,0.982,0.665144846,0.677208341,0.5984768211920529,18.689607116748345,19.091165015370866,9.949831009,27.38759118,23.15622959526923,0.379,0.1252129119573627,-0.9664729013139832,Africa,557026
CRI,Costa Rica,Very High,LAC,58.0,60.0,0.811,79.4835,15.8667202,8.72317028,19562.35999,0.981,0.800909089,0.816735131,0.666,16.96765887,17.87916153,5.846722603,11.58937,33.466884,0.285,-1.206126264589126,1.716652086315228,North America,5102158
CUB,Cuba,High,LAC,83.0,73.0,0.783,77.4962,14.2809,12.34998107,8573.741653,0.958,0.762738796,0.796185199,0.5984768211920529,18.689607116748345,19.091165015370866,4.737168789,7.81109,23.15622959526923,0.309,0.2901236933753209,1.4375173029924295,North America,11325391
CYP,Cyprus,Very High,,29.0,35.0,0.892,81.382,15.35606003,12.28287983,38543.68022,0.974,0.87962298,0.903091616,0.813,8.757786287,8.856502242,2.704918861,10.47803,13.09041,0.11,1.3969141133651624,2.753684972530273,Asia,1208886
DEU,Germany,Very High,,9.0,19.0,0.945,81.1717,16.93209076,14.07738018,54981.27749,0.974,0.93112858,0.956465319,0.874,7.316227988,7.513227513,3.490633965,2.7227,15.73535,0.083,1.214299260785578,3.901128712683487,Europe,83830972
DJI,Djibouti,Low,AS,171.0,85.37647058823529,0.506,63.0381,7.13947,4.0,4981.659056,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,27.44249916,18.396400748918605,27.74495175,0.3517823529411764,1.246629520475455,-3.083957132852478,Africa,990447
DMA,Dominica,High,LAC,102.0,85.37647058823529,0.726,73.59,13.2873707,8.100764979,12211.41123,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,9.300085068,18.396400748918605,23.15622959526923,0.3517823529411764,-0.006379357828223,-0.0171324031678003,North America,72017
DNK,Denmark,Very High,,6.0,1.0,0.942,80.99,18.79369926,12.86071014,57549.14584,0.983,0.933370975,0.949728489,0.887,5.774428536,5.838641189,3.532225609,2.90482,10.88624,0.022,1.7178970004780487,4.050148640226438,Europe,5795780
DOM,Dominican Republic,High,LAC,80.0,106.0,0.764,73.2323,14.34401997,9.106114462,16958.43305,1.009,0.765933114,0.759313647,0.605,20.62280994,20.81151832,18.23925781,15.82689,27.802282,0.451,-0.6482510608882366,0.3072114939197563,North America,10866667
DZA,Algeria,High,AS,91.0,126.0,0.745,76.0656,14.57779338,8.004686727,11344.17458,0.876,0.679336804,0.775774747,0.595,19.48003777,20.13422819,13.3869133,33.68956,11.36364,0.439,1.8965306204837709,-0.6117033215108603,Africa,43984569
ECU,Ecuador,High,LAC,95.0,85.0,0.762,77.0938,14.83316994,8.782986323,11242.31215,0.965,0.745698563,0.772412696,0.62,18.03465514,18.6351706,9.583942413,13.89605,30.623973,0.375,-0.8685960439417829,0.8215814649646522,South America,17688599
EGY,Egypt,High,AS,97.0,109.0,0.729,71.3669,13.60529995,9.305633501,11079.03334,0.905,0.679331963,0.751054988,0.515,28.40631057,29.35528121,11.7730217,36.94291,36.503,0.456,-2.0711722537839874,-0.2857800275962039,Africa,102659126
ERI,Eritrea,Low,SSA,176.0,85.37647058823529,0.493,67.0675,8.057060598,4.8872352,1698.200078,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,21.79607773,18.396400748918605,23.15622959526923,0.3517823529411764,0.914523561690444,-2.2857963164274877,Africa,3554797
ESP,Spain,Very High,,27.0,14.0,0.901,83.1436,17.75741005,10.1423502,40234.64314,0.984,0.891470223,0.9063135,0.782,12.9794516,13.20754717,2.961744785,16.86947,19.10714,0.062,0.2161906047229171,3.141154496559751,Europe,46757980
EST,Estonia,Very High,,31.0,28.0,0.891,78.1395,15.91049004,13.65631008,34552.40442,1.025,0.900543687,0.878459838,0.831,6.630156973,6.734006734,3.26402092,2.28057,14.34588,0.103,1.5319716837317114,2.7812141394504555,Europe,1326693
ETH,Ethiopia,Low,SSA,175.0,129.0,0.489,65.4117,9.462476818,3.028058847,2093.520321,0.912,0.465833304,0.510945355,0.35,27.34755069,28.42535787,25.18552208,43.50563,13.3515,0.525,0.7799306323594404,-4.248166166335071,Africa,115434444
FIN,Finland,Very High,,11.0,6.0,0.936,81.6266,19.47599983,12.80649996,48369.87096,0.989,0.93008497,0.940697501,0.887,5.185842444,5.235042735,2.980477333,2.23918,10.33787,0.037,1.8423061027599492,3.958816697007848,Europe,5542237
FJI,Fiji,High,EAP,99.0,77.0,0.745,67.8096,14.63417997,10.77497021,12916.60463,0.936,0.714675193,0.763477901,0.5984768211920529,18.689607116748345,19.091165015370866,14.73733425,2.636659279,23.15622959526923,0.325,-0.3788223616196667,0.5845849923706229,Oceania,897573
FRA,France,Very High,,28.0,22.0,0.901,82.5909,15.74300957,11.50988007,46162.6579,0.99,0.896453064,0.905262992,0.82,8.940650906,8.990011099,3.970052719,9.48623,13.36567,0.078,1.3313939655020215,2.9949072609253937,Europe,65298930
FSM,Micronesia,Medium,EAP,134.0,85.37647058823529,0.633,71.3183,11.54947988,7.717375215,3931.792925,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,14.79390144,18.396400748918605,26.38098943,0.3517823529411764,-0.4680348114215896,-0.6566863383638564,Oceania,115231
GAB,Gabon,High,SSA,112.0,140.0,0.706,66.3064,12.9,9.322,13359.91549,0.906,0.666358802,0.735405631,0.552,21.889877,21.81303116,20.97581291,23.47992,21.2138981,0.549,-0.2074376393919165,-0.9454248024286636,Africa,2234448
GBR,United Kingdom,Very High,,18.0,27.0,0.929,81.1254,17.24805069,13.24292692,46225.87833,0.972,0.914097455,0.940042877,0.85,8.231075037,8.503767492,3.875785112,2.84785,17.96959,0.112,0.9382730907147308,3.5667850191395054,Europe,67948282
GEO,Georgia,Very High,ECA,63.0,66.0,0.804,73.3414,15.2750597,12.84828997,13697.40109,0.987,0.795786461,0.806119275,0.707,11.53875059,12.06467662,6.981446743,2.784805013,24.85,0.298,-0.1002069272196464,1.747199241440993,Asia,3987805
GHA,Ghana,Medium,SSA,133.0,130.0,0.62,64.122,11.48332977,8.193073801,5071.995858,0.935,0.599003332,0.640395933,0.446,27.8852273,28.06451613,24.41152191,35.10167,24.14249,0.539,-0.6469752745045523,-2.256852711610581,Africa,31181428
GIN,Guinea,Low,SSA,182.0,157.0,0.462,59.3491,9.640652849,2.129199982,2409.63997,0.846,0.422618664,0.499772243,0.294,34.97061802,36.36363636,36.94997406,50.12411,17.83777,0.611,-0.1311242505725737,-5.315975825299597,Africa,13191279
GMB,Gambia,Low,SSA,174.0,153.0,0.495,63.04,9.108462368,4.332817146,2120.010674,0.924,0.476114054,0.515447115,0.34,30.12928742,31.31313131,25.26255226,47.65805,17.46726,0.607,0.2839447891996578,-4.261056081463581,Africa,2427782
GNB,Guinea-Bissau,Low,SSA,177.0,159.0,0.482,60.5016,10.50335796,3.533482349,1830.731741,0.861,0.445303812,0.517198471,0.302,37.18372902,37.34439834,31.74116707,41.91002,37.9,0.629,-2.333439865560527,-4.082971696818227,Africa,1975718
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.601,61.1914,9.595077365,5.550890776,15187.91496,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,32.18571472,18.396400748918605,23.15622959526923,0.3517823529411764,1.0844762170602165,-2.628845352371646,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.886,81.3907,19.50020027,10.83141518,28566.21672,0.969,0.871241912,0.898685248,0.789,10.68209766,10.94808126,3.531682968,11.06794,17.44667,0.127,0.1718389191975701,3.270658165167849,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.797,74.8076,18.62984085,8.8,14975.50952,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,9.964535713,18.396400748918605,23.15622959526923,0.3517823529411764,-1.0826422702174232,1.2412009661697152,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.64,72.7257,10.61000776,5.712438107,8289.389866,0.925,0.612926952,0.662282489,0.467,26.62952431,27.03125,15.37364292,34.95493,29.56,0.517,-0.7920748379513857,-1.8411392936240565,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.701,68.8959,12.34369657,8.513898455,12575.03496,0.956,0.679105111,0.710402699,0.576,17.56875829,17.83166904,16.90598488,10.70029,25.1,0.462,-0.4768645921871626,-0.4663439709376856,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.949,85.2456,16.92947006,12.19762993,63907.66372,0.976,0.936785867,0.960135769,0.825,12.49644021,13.06638567,2.17196846,9.754632522,25.56271964,0.3517823529411764,-0.0023501909999172,4.161380836089925,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.617,72.8141,9.838728904,6.287879944,5248.923663,0.986,0.611890054,0.620592561,0.47,23.12719462,23.82495948,10.73721886,22.44937,36.194995,0.426,-1.95661115880868,-1.2520631756917369,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.856,78.337,15.18179035,12.05498697,27784.40613,0.995,0.854045724,0.85836762,0.79,7.597601969,7.710280374,3.748035908,4.67412,14.37065,0.125,1.2983718862039997,2.219394991355868,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.541,64.0188,9.5,5.478,3174.807694,0.898,0.513533097,0.57167806,0.329,38.4672622,39.18669131,27.62634659,37.33677,50.43867,0.636,-3.60901033092196,-3.0282987419699667,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.849,76.2039,15.12946033,12.06949997,29638.3262,0.986,0.841744711,0.85352841,0.789,6.960471012,7.067137809,3.831593037,3.11063,13.93919,0.229,1.379295815909543,2.1279332389998515,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.71,70.3375,13.60698032,8.162039757,11030.26908,0.936,0.683480995,0.730173825,0.587,17.2721049,17.32394366,14.44902802,17.25001669,20.11727,0.453,0.1610786827215028,-0.3744436755123364,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.645,70.7095,11.81347513,6.55361925,6449.18609,0.849,0.577235517,0.679753863,0.476,25.62413349,26.20155039,18.83567047,38.66773,19.369,0.505,0.3631951499517536,-2.103073603875527,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.937,82.0863,19.75616074,11.50796839,64098.84282,0.978,0.925342841,0.946062231,0.87,7.009954211,7.150480256,3.038282633,3.28604,14.70554,0.084,1.0815566273786243,4.38469244250029,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.787,76.195,14.74757004,10.52784353,13536.54586,0.889,0.723157262,0.813774625,0.697,11.26013116,11.43583227,9.081683159,4.984428444,19.71428189,0.452,0.5934278587031679,1.130566368553458,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.692,71.5143,11.95379925,7.88291085,10465.09393,0.801,0.589750212,0.735813342,0.557,19.17035961,19.50867052,15.08621883,29.74591,12.67895,0.569,1.2793346536791994,-1.2981104488909878,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.959,82.7703,19.17563057,13.59160824,56492.26004,0.98,0.948171435,0.967961531,0.913,4.720369837,4.796663191,2.446269512,2.20077,9.51407,0.053,1.8975482453998016,4.336373400348817,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.919,82.8232,16.1252594,13.24765522,39620.10088,0.98,0.908252027,0.926643736,0.815,10.91367367,11.31664853,3.335021019,6.272,23.134,0.089,0.436649448143641,3.326103962479305,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.893,83.1847,16.17503929,10.56645012,42450.93247,0.967,0.876252538,0.905761748,0.787,11.6091278,11.87010078,3.049903393,10.60056,21.17692,0.057,0.3935144574349263,2.941121736712741,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.716,71.793,13.332418,9.062015112,9365.908524,0.993,0.712132379,0.717134486,0.596,15.92864997,16.75977654,9.303999901,6.51579,31.96616,0.366,-1.1654672174381508,0.3571750442400404,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.723,75.7743,10.41676998,10.3508997,9967.349228,0.89,0.667711182,0.750553969,0.618,14.45392984,14.52282158,10.00807953,15.44186,17.91185,0.449,1.1237563936806667,-0.248483860334806,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.923,84.2971,15.1905,13.34510708,43086.85266,0.97,0.906452438,0.934313221,0.847,7.960943963,8.234019502,2.70894289,4.511,16.662889,0.087,1.157292220657368,3.3664670622309623,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.814,71.4717,15.44011021,12.21006966,22171.8375,1.0,0.812880617,0.812644112,0.757,7.05693903,7.002457002,7.66428709,3.16666,10.33987,0.173,1.851670811724025,1.51896929068098,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.577,62.6765,10.65468781,6.564,4273.498235,0.938,0.557858343,0.594887634,0.426,26.02581222,26.16984402,22.03370667,22.89552,33.14821,0.514,-1.584774879568586,-2.2648369389566896,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.698,70.728,12.96755981,11.36813177,4978.956446,0.959,0.677954459,0.706705533,0.63,9.63629613,9.742120344,11.71404839,3.36425,13.83059,0.381,1.6700627472233254,0.0090493366505061,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.591,70.5609,11.33676945,4.966,3864.496775,0.921,0.566114353,0.614828147,0.475,19.4401133,19.62774958,16.6733799,27.30485,14.34211,0.466,0.7841335651831259,-2.2213778221634515,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.622,66.8545,11.80406996,7.865527643,4251.548646,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.511,17.69722474,17.84565916,24.09827423,9.63653,19.35687,0.3517823529411764,0.6690359842482212,-1.1447051573313811,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.919,83.3427,16.49395943,12.41257949,42115.21132,0.941,0.885916086,0.941880162,0.832,9.278031448,9.466811752,2.868052006,8.836042338,16.13,0.078,1.0547191610241458,3.257156866348386,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.836,79.7217,15.16432838,7.216040134,58030.87808,1.011,0.83763096,0.828867026,0.5984768211920529,18.689607116748345,19.091165015370866,5.528513432,22.10817735,23.15622959526923,0.253,2.33149843176386,1.3267598687870037,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.75,79.729,11.28587,8.663865494,15586.30415,0.89,0.695600038,0.781627228,0.5984768211920529,18.689607116748345,19.091165015370866,5.713357449,6.177,23.15622959526923,0.434,1.0818043263970265,0.3800882807115194,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.483,60.8532,10.27304866,4.944,1406.047065,0.866,0.447706197,0.517112894,0.324,32.50999296,32.91925466,31.93702888,42.87091,22.72204,0.645,-0.6770912066540867,-4.204792939858049,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.722,72.7938,12.789937,7.56,15526.25699,0.974,0.708106565,0.72732573,0.5984768211920529,18.689607116748345,19.091165015370866,8.82930851,18.396400748918605,23.15622959526923,0.262,-0.0027190056913229,-0.1557358192357145,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.746,73.3569,13.99927044,8.513461749,14453.44581,1.015,0.750990985,0.739604256,0.583,21.40988847,21.84986595,9.52812767,27.30567775,27.39586,0.394,-0.5087477882417631,0.048539025289944,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.928,83.1462,14.62086964,12.46528892,144933.8638,0.9447674418604652,0.7041292438197674,0.7394420210523257,0.5984768211920529,18.689607116748345,19.091165015370866,5.168003082,18.396400748918605,23.15622959526923,0.3517823529411764,5.967573962116164,2.114150767139937,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.776,75.748,14.11106968,10.64155006,12509.74227,0.957,0.752406677,0.786622527,0.67,13.3899254,13.65979381,5.809336185,11.99693,22.36351,0.378,0.2906551742154322,0.9714694858743884,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.522,53.733,12.08609896,5.921506884,2997.479203,0.989,0.520356534,0.52640045,0.376,27.75884422,27.96934866,34.14277267,19.55712,29.57664,0.559,-2.4508395236264517,-3.20776887141857,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.88,75.6767,16.56925011,13.29162661,33963.01256,1.02,0.887874574,0.870098355,0.794,9.431821578,9.772727273,4.292464733,3.88094,20.12206,0.128,0.7866484249681994,2.711683680358989,Europe,2715340
LUX,Luxembourg,Very High,,17.0,9.0,0.922,81.8035,14.31532001,12.82510172,81398.52451,0.989,0.914243348,0.924127452,0.832,9.583785535,9.761388286,3.775586605,6.29069,18.68508,0.074,-0.0853277353301567,4.337154960174292,Europe,627704
