ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
BHR,Bahrain,Very High,AS,35.0,46.0,0.882,80.0186,16.29755974,10.79733992,42664.29218,0.934,0.839927089,0.899605772,0.6030392156862744,18.505630178908497,18.92648670786928,4.766443729,12.56789221,23.1183956571465,0.186,0.9363492763574556,2.429879886362326,Asia,1711057
BHS,Bahamas,Very High,LAC,55.0,78.0,0.816,71.205,12.89945,12.64192386,34676.98987,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,14.03040218,6.917101819,23.1183956571465,0.324,-1.0256237057329485,0.8991577530766329,North America,393893
BIH,Bosnia and Herzegovina,High,ECA,74.0,38.0,0.783,77.2412,13.8,10.17434978,14849.1165,0.933,0.753868539,0.808072181,0.679,13.02798003,13.28224777,4.134665012,14.78890508,20.16037,0.146,0.1515451245386178,1.066638030027795,Europe,3277152
BLR,Belarus,Very High,ECA,60.0,29.0,0.817,74.216,15.23906994,12.14358044,18702.53072,1.012,0.820965472,0.811368814,0.773,5.332946682,5.385556916,3.581320047,2.77203,9.64549,0.103,-1.055902378168343,2.26314021075843,Europe,9448772
BLZ,Belize,Medium,LAC,123.0,86.0,0.705,73.9313,13.14089012,9.011462021,6676.34074,0.968,0.690681352,0.713409,0.554,20.35605367,21.41843972,8.329051018,14.81278,37.92633,0.406,1.768307336497414,-0.4949455248431579,North America,398845
BOL,Bolivia,Medium,LAC,118.0,99.0,0.717,67.841,14.94697094,9.86411953,8542.603358,0.95,0.697082107,0.734000685,0.566,20.81747611,21.05997211,19.04623032,16.54294,26.863258,0.421,-0.096210599141529,-0.4499689180521987,South America,11700207
BRA,Brazil,High,LAC,87.0,94.0,0.766,75.3379,15.59906006,8.128813955,14367.23924,0.992,0.761317979,0.767224849,0.586,22.22385494,23.49869452,9.712618828,15.65257,41.306376,0.395,2.3826681317357137,-0.0072753433384678,South America,212821986
BRB,Barbados,High,LAC,70.0,64.0,0.799,77.2569,15.71338458,9.852700596,14919.56235,1.038,0.809609338,0.780097551,0.664,15.85112885,16.89612015,8.421158791,5.54685,33.58537775,0.266,1.6581419548719298,0.9668221636627268,North America,287437
BRN,Brunei,Very High,EAP,51.0,61.0,0.83,74.7483,14.06389046,9.18,63963.47538,0.984,0.821373701,0.83461487,0.6030392156862744,18.505630178908497,18.92648670786928,7.540385723,18.212992962971263,23.1183956571465,0.258,1.8936661341446548,1.7347543124269802,Asia,438202
BTN,Bhutan,Medium,SA,127.0,98.0,0.671,71.3909,13.22500478,5.170262283,10791.66865,0.941,0.647902029,0.688325336,0.473,27.91794566,29.50819672,15.57212067,48.22657529,19.95514103,0.423,-1.6371157855517215,-1.8492495776457487,Asia,773069
BWA,Botswana,Medium,SSA,117.0,117.0,0.717,65.4636,12.26513765,10.34,16308.08799,0.974,0.706392497,0.725340903,0.6030392156862744,18.505630178908497,18.92648670786928,22.40088272,23.27683,23.1183956571465,0.47,-0.8525235168903401,-0.8752219288913691,Africa,2359585
CAF,Central African Republic,Low,SSA,188.0,166.0,0.411,55.0253,8.040171714,4.334,1017.123239,0.808,0.3652648,0.452135556,0.243,40.56643396,40.87591241,37.30686188,35.19785,49.19459,0.69,1.5303172224705452,-6.028512900637828,Africa,4843954
CAN,Canada,Very High,,15.0,17.0,0.937,82.3628,16.39625931,13.83442722,48464.81227,0.988,0.929769587,0.941323659,0.86,7.971058988,8.217716115,4.315176964,2.521,17.077,0.069,0.3069527872022075,3.739865108588685,North America,37799407
CHE,Switzerland,Very High,,1.0,3.0,0.962,83.7802,16.50029945,13.85966015,68432.68312,0.967,0.943366302,0.975114354,0.897,6.606457233,6.756756757,3.214911699,1.82879,14.77567,0.018,-0.16871695342714,4.531279733880306,Europe,8665615
CHL,Chile,Very High,LAC,42.0,47.0,0.861,80.3263,16.73130035,10.9349663,24077.24668,0.966,0.843387266,0.873134624,0.724,15.26912062,15.91173055,5.796098232,11.73821662,28.273047,0.206,1.2998867505087055,1.9395483163302656,South America,19144605
CHN,China,High,EAP,79.0,48.0,0.762,77.968,14.2361149,7.600118446,15933.50035,0.984,0.755284383,0.767666211,0.644,14.97821948,15.4855643,5.863658428,11.68,27.391,0.203,1.1000718014000146,0.535081901542493,Asia,1440297825
CMR,Cameroon,Medium,SSA,151.0,148.0,0.583,61.5839,13.10859922,6.151311543,3661.937532,0.882,0.545337751,0.618246138,0.395,32.23357694,32.24699828,29.99463081,31.71699,34.98911,0.57,0.8617373979798111,-3.2592079877352584,Africa,26655083
COG,Congo,Medium,SSA,153.0,147.0,0.57,62.7467,12.33081527,6.166,2974.265175,0.935,0.550257091,0.588315711,0.425,25.24884449,25.43859649,23.81506348,20.93222,30.99925,0.565,0.4108118554557285,-2.6851826351204724,Africa,5540555
COL,Colombia,High,LAC,88.0,102.0,0.768,76.7523,14.51506042,8.643030167,14240.59041,0.991,0.762917635,0.769875186,0.602,20.60042653,21.61458333,9.439793587,14.64929,37.712196,0.423,1.9193600022239763,0.1334919845701023,South America,50976248
COM,Comoros,Medium,SSA,156.0,85.37647058823529,0.56,64.0684,11.92432393,5.078649,3099.801214,0.891,0.523626518,0.587849994,0.31,43.49193512,44.64285714,26.84804535,47.61438,56.01338,0.3469176470588235,3.036284056560794,-4.34285108524439,Africa,872695
CPV,Cabo Verde,Medium,SSA,128.0,84.0,0.676,76.0042,12.55461444,6.287719287,7017.10024,0.981,0.667068827,0.680284197,0.6030392156862744,18.505630178908497,18.92648670786928,9.499298096,27.38759118,23.1183956571465,0.378,0.645681256890147,-0.9675276557025178,Africa,557026
CRI,Costa Rica,Very High,LAC,58.0,60.0,0.819,79.4272,16.54577065,8.763615131,19684.85681,0.988,0.812559453,0.822029783,0.673,16.89880683,17.82661783,5.706110477,11.57677,33.41354,0.269,1.9001551069272231,1.171224124725596,North America,5102158
CUB,Cuba,High,LAC,83.0,73.0,0.788,77.6112,14.4114399,12.49773438,8748.733509,0.959,0.767397323,0.8001737,0.6030392156862744,18.505630178908497,18.92648670786928,4.7070961,9.09712,23.1183956571465,0.307,0.0702196612488625,1.4342488326331395,North America,11325391
CYP,Cyprus,Very High,,29.0,35.0,0.897,81.397,15.64826965,12.36152506,39568.03192,0.975,0.885337492,0.907930763,0.818,8.750624908,8.807134894,2.683434725,10.47803,13.09041,0.109,0.0271352902801261,3.118635080820588,Asia,1208886
DEU,Germany,Very High,,9.0,19.0,0.948,81.5584,17.01013947,14.09096691,55564.96736,0.975,0.935161435,0.959331654,0.888,6.199358629,6.329113924,3.474845886,2.6632,12.46003,0.079,-0.0850251666099903,4.186866934768965,Europe,83830972
DJI,Djibouti,Low,AS,171.0,85.37647058823529,0.512,63.0854,7.43298,4.1,4916.643954,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,27.02727127,18.212992962971263,27.74495175,0.3469176470588235,1.5745977188163605,-2.835395142331082,Africa,990447
DMA,Dominica,High,LAC,102.0,85.37647058823529,0.729,73.5588,13.3191862,8.142186,12694.12057,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,9.284256935,18.212992962971263,23.1183956571465,0.3469176470588235,0.2522927758350948,-0.0546364546467234,North America,72017
DNK,Denmark,Very High,,6.0,1.0,0.946,81.4337,18.71479988,12.91060019,58650.26154,0.981,0.936208156,0.954165104,0.892,5.654176324,5.708245243,3.171468973,2.90482,10.88624,0.016,0.2151306474254647,4.396866053901549,Europe,5795780
DOM,Dominican Republic,High,LAC,80.0,106.0,0.771,73.5767,14.46655802,9.306864107,17572.69314,1.013,0.774777029,0.764614368,0.619,19.60579368,19.71465629,18.14406204,15.04513,25.628189,0.443,0.3227864722587882,0.2128825885797254,North America,10866667
DZA,Algeria,High,AS,91.0,126.0,0.748,76.4742,14.62689602,8.069284397,11241.86472,0.88,0.68316177,0.776657117,0.599,19.2974978,19.9197861,13.10467339,33.28262,11.5052,0.437,-1.8378788850933043,0.0952198868415215,Africa,43984569
ECU,Ecuador,High,LAC,95.0,85.0,0.76,77.2971,14.62423038,8.800052961,11034.20422,0.969,0.745119147,0.769217282,0.619,17.93478001,18.55263158,9.379899025,13.3739,31.050541,0.37,1.203743837225469,0.3380143599361084,South America,17688599
EGY,Egypt,High,AS,97.0,109.0,0.735,71.3575,13.78649972,9.573026174,11335.87708,0.898,0.680138126,0.757369405,0.52,28.27715636,29.25170068,11.38555908,36.94291,36.503,0.468,1.9348997929899336,-0.9725747334565792,Africa,102659126
ERI,Eritrea,Low,SSA,176.0,85.37647058823529,0.495,67.2996,8.064524628,4.8872352,1740.988576,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,21.36245346,18.212992962971263,23.1183956571465,0.3469176470588235,0.7959376312776286,-2.1834086773103474,Africa,3554797
ESP,Spain,Very High,,27.0,14.0,0.908,83.5321,17.91690063,10.37387514,40725.59088,0.984,0.897446304,0.912058288,0.788,12.97175568,13.21585903,2.938657045,16.86947,19.10714,0.056,1.28543702023884,2.956924877089925,Europe,46757980
EST,Estonia,Very High,,31.0,28.0,0.896,78.6693,15.92895985,13.60237026,35879.58776,1.023,0.903764282,0.883754987,0.835,6.564204672,6.808035714,3.066164017,2.28057,14.34588,0.092,-0.2586321493232581,3.170286094876204,Europe,1326693
ETH,Ethiopia,Low,SSA,175.0,129.0,0.498,65.8377,9.651071421,3.201520681,2204.805408,0.917,0.476004433,0.519123802,0.361,26.43640138,27.51004016,24.46302414,42.77036,12.07582,0.526,-2.066244172917144,-3.706057411454285,Africa,115434444
FIN,Finland,Very High,,11.0,6.0,0.939,81.8706,19.05192947,12.87362003,48901.80936,0.989,0.932500518,0.943309124,0.889,5.196899503,5.324813632,3.01364851,2.23918,10.33787,0.031,0.2053360823601932,4.269578227363291,Europe,5542237
FJI,Fiji,High,EAP,99.0,77.0,0.746,67.8933,14.68548499,10.92154799,12526.24293,0.936,0.715306819,0.764518432,0.6030392156862744,18.505630178908497,18.92648670786928,14.96254635,2.636659279,23.1183956571465,0.324,-0.8459713775624406,0.546216971604601,Oceania,897573
FRA,France,Very High,,28.0,22.0,0.905,82.7315,15.81206989,11.61005974,46963.19576,0.991,0.900410058,0.908310523,0.823,8.920900152,9.060773481,3.910800457,9.48623,13.36567,0.086,0.1963463291723881,3.273697570101473,Europe,65298930
FSM,Micronesia,Medium,EAP,134.0,85.37647058823529,0.633,71.0771,11.54947988,7.804956,3937.054173,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,14.52069283,18.212992962971263,26.38098943,0.3469176470588235,0.2285587834970439,-0.8125786059806214,Oceania,115231
GAB,Gabon,High,SSA,112.0,140.0,0.709,66.6028,12.97731,9.436,13061.89403,0.903,0.667853441,0.739297206,0.554,21.78505993,21.86177715,20.66136169,23.47992,21.2138981,0.545,-0.6469053767555772,-0.8539044579112163,Africa,2234448
GBR,United Kingdom,Very High,,18.0,27.0,0.935,81.725,17.30971909,13.32452361,47251.76897,0.974,0.920679537,0.945064607,0.856,8.217742353,8.449197861,3.835787058,2.84785,17.96959,0.106,0.5448501614734573,3.6821172684005696,Europe,67948282
GEO,Georgia,Very High,ECA,63.0,66.0,0.81,73.4696,15.6153698,12.82221985,14314.32324,0.99,0.802482981,0.810733534,0.712,11.49531183,12.09876543,6.851130486,2.784805013,24.85,0.295,-0.110614341795567,1.699461027766452,Asia,3987805
GHA,Ghana,Medium,SSA,133.0,130.0,0.631,64.7401,11.86730957,8.329886695,5307.445765,0.942,0.611660747,0.648981622,0.455,27.66501437,27.89223455,23.7508831,35.10167,24.14249,0.536,-0.5387533129296747,-2.181533771599712,Africa,31181428
GIN,Guinea,Low,SSA,182.0,157.0,0.467,59.7199,9.805297465,2.202125952,2437.027146,0.852,0.429023235,0.503749678,0.298,34.80091358,36.18843683,36.44086075,50.12411,17.83777,0.607,-1.804038592491885,-4.997303827596509,Africa,13191279
GMB,Gambia,Low,SSA,174.0,153.0,0.503,63.7549,9.263544333,4.485152279,2187.374229,0.92,0.482446141,0.5242596,0.346,29.9007826,31.21272366,24.57703781,47.65805,17.46726,0.605,-1.5070031926476788,-3.905843986090455,Africa,2427782
GNB,Guinea-Bissau,Low,SSA,177.0,159.0,0.49,60.8818,10.61306278,3.583719,1980.343423,0.867,0.454400717,0.524172225,0.308,37.01415839,37.14285714,31.05543518,42.08704,37.9,0.629,0.7629438960302157,-4.643455609529211,Africa,1975718
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.605,61.6444,9.73494,5.910863,13447.13572,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,31.53940582,18.212992962971263,23.1183956571465,0.3469176470588235,-2.03372576136442,-1.9292617617402656,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.889,81.2489,20.02878952,11.11997271,29102.85675,0.967,0.873714953,0.903104511,0.793,10.66638675,10.79865017,3.484550238,11.06794,17.44667,0.121,1.455941066840572,3.0751789748929026,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.8,74.8632,18.66202035,9.032104,14983.78605,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,9.900878906,18.212992962971263,23.1183956571465,0.3469176470588235,1.5094984304618335,0.7415260197456436,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.642,73.1289,10.56245041,5.681300163,8494.49306,0.926,0.615255503,0.664359483,0.469,26.44724059,26.9470405,14.82679176,34.95493,29.56,0.488,0.7778462575413773,-2.0085984112212776,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.708,69.1239,12.50272216,8.565687727,13600.32652,0.982,0.699250893,0.712381496,0.583,17.45391363,17.65536723,16.56174088,10.7,25.1,0.46,-0.091611986928395,-0.5162660663851546,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.952,85.2735,17.22212029,12.22620964,62717.72811,0.975,0.940141245,0.963911762,0.828,12.45552219,13.02521008,2.132227659,9.671619265,25.56271964,0.3469176470588235,1.7199764577265335,3.7615685037219873,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.632,72.8811,10.13281417,7.088479996,5316.509508,0.955,0.616551119,0.645483925,0.487,22.34963475,22.94303797,10.52504826,21.61233,34.911526,0.447,1.4264176389946854,-1.6325916712520596,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.861,78.7376,15.11209965,12.19108434,28898.00521,0.989,0.855801086,0.865178885,0.795,7.542317072,7.665505226,3.582181215,4.67412,14.37065,0.119,-0.2392924974371018,2.573569544044787,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.543,64.2546,9.7,5.554,3083.646932,0.902,0.515518481,0.571593516,0.331,38.31986293,39.04235727,27.18414879,37.33677,50.43867,0.635,2.246336647442784,-4.163241285330593,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.853,76.4543,15.0336281,12.15954494,31464.44259,0.982,0.843979452,0.859312208,0.792,7.031168797,7.15123095,4.04368639,3.11063,13.93919,0.227,-0.3956814003523475,2.506847289956507,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.716,70.5184,13.74889386,8.359274864,11453.54855,0.939,0.690837477,0.736085741,0.593,17.12257831,17.17877095,14.00044823,17.25001669,20.11727,0.457,-0.2428090289249497,-0.2387940745279424,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.645,70.9098,11.46362019,6.655109195,6650.054097,0.852,0.578860538,0.679253191,0.482,24.80447006,25.27131783,18.16868019,36.87573,19.369,0.486,-0.7775443555993279,-1.883701453254346,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.942,82.2586,18.94522095,11.58222303,67253.22253,0.981,0.929434915,0.947840791,0.874,6.991820491,7.218683652,2.983881474,3.28604,14.70554,0.079,0.7745913947080183,4.356994028373944,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.783,76.1031,14.68140984,10.63645314,12401.10769,0.888,0.71761263,0.808380627,0.693,11.22097012,11.49425287,8.96420002,4.984428444,19.71428189,0.447,-0.2580162295846622,1.1611021536695731,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.696,71.5764,12.08747317,7.905593489,10869.49515,0.806,0.595121301,0.738751934,0.56,19.09029897,19.54022989,14.84603691,29.74591,12.67895,0.567,-1.4068814157055225,-0.9118924007716254,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.96,82.4042,19.16305923,13.72735977,58055.06597,0.98,0.949546281,0.96881527,0.914,4.646738233,4.791666667,2.225374699,2.20077,9.51407,0.051,0.1476757364591619,4.720668147656629,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.921,82.8123,16.05088997,13.3448664,40633.62378,0.99,0.915552307,0.924468339,0.816,10.90440674,11.40065147,3.307220221,6.272,23.134,0.098,0.8877074032832243,3.199202654429389,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.897,83.552,16.22678947,10.65328026,43121.80118,0.969,0.880989833,0.909355733,0.793,11.23884003,11.5942029,2.789750099,10.05442,20.87235,0.054,0.9281601167202368,2.869137690122275,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.719,71.767,13.40492042,9.154628661,9503.655135,0.994,0.714869743,0.719255159,0.599,15.88151175,16.68984701,9.162585258,6.51579,31.96616,0.363,1.1385544280016873,-0.1122222525327514,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.727,76.044,10.56050968,10.39878988,10072.72061,0.886,0.668788029,0.755235026,0.622,14.36587805,14.44291609,9.743924141,15.44186,17.91185,0.457,-0.9491703817391728,0.1406536450135882,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.924,84.4258,15.22162588,13.36610034,43375.7894,0.972,0.908823014,0.935383875,0.849,7.96017109,8.116883117,2.706624269,4.511,16.662889,0.08,0.2666655605467334,3.5242502211736237,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.819,71.5675,15.6129303,12.34756189,22786.55302,0.993,0.813744929,0.819768523,0.761,7.022807503,7.081807082,7.561892509,3.16666,10.33987,0.168,-1.0915007162472052,2.133850444526708,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.581,62.9432,10.69855835,6.652,4381.487855,0.944,0.563891055,0.597309739,0.429,25.91581161,26.16179002,21.70370483,22.89552,33.14821,0.511,0.5765122523112384,-2.7149837873134244,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.698,71.2301,13.03588009,11.37410556,4750.777239,0.966,0.681411737,0.705404545,0.631,9.49040049,9.598853868,11.27636147,3.36425,13.83059,0.381,-1.5343058001698249,0.587368991086471,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.598,70.6923,11.46772,5.088,4123.001845,0.922,0.573302134,0.621824168,0.481,19.29921682,19.56521739,16.25069046,27.30485,14.34211,0.464,-1.2353328449562375,-1.868025119449849,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.63,67.1497,11.801993,7.984461822,4673.024716,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.518,17.51534824,17.77777778,23.55264473,9.63653,19.35687,0.3469176470588235,-1.194899666104856,-0.7763950918326012,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.923,83.6557,16.52173996,12.51293027,43163.03806,0.943,0.891479115,0.945334267,0.836,9.250767409,9.425785482,2.78625989,8.836042338,16.13,0.078,0.4958814533583748,3.4143291395516395,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.839,79.685,15.32443332,7.328022618,57254.52971,1.011,0.840585098,0.831231926,0.6030392156862744,18.505630178908497,18.92648670786928,5.561344624,22.10817735,23.1183956571465,0.225,2.0987101102994057,1.7552542460139158,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.745,79.2359,11.28587,8.718636,14377.64877,0.908,0.701050036,0.772239163,0.6030392156862744,18.505630178908497,18.92648670786928,5.630833149,6.177,23.1183956571465,0.432,0.8130804381032325,0.4503678729866603,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.484,61.1044,10.34691919,5.082,1338.470653,0.87,0.449122353,0.516508908,0.325,32.35451798,32.85123967,31.47060394,42.87091,22.72204,0.642,-0.9633045462246872,-4.175347292484418,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.722,72.4634,12.85428,7.599985,15687.71125,0.985,0.715415657,0.726674961,0.6030392156862744,18.505630178908497,18.92648670786928,9.041166306,18.212992962971263,23.1183956571465,0.26,0.2586565351629844,-0.2183698797915355,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.735,73.4449,12.93918991,8.545040131,14380.56973,1.013,0.739705331,0.730450098,0.576,21.28735849,21.63265306,9.16053772,27.30567775,27.39586,0.392,0.7525740733345557,-0.3920455936417368,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.94,84.3094,15.18157005,12.53854,146186.9796,0.9470058139534882,0.7085597631569768,0.7427146424302326,0.6030392156862744,18.505630178908497,18.92648670786928,4.640066147,18.212992962971263,23.1183956571465,0.3469176470588235,-4.608691120244891,4.440531609769245,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.778,76.0084,14.13990486,10.63134003,12699.55204,0.955,0.753718321,0.789542369,0.672,13.34002375,13.62467866,5.659631252,11.99693,22.36351,0.385,0.1864246636499708,0.9692950580990544,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.524,54.1726,12.04087801,6.010184707,2959.46875,0.994,0.524318694,0.527616661,0.377,27.79468203,28.05343511,34.2502861,19.55712,29.57664,0.557,-2.139943119923505,-3.42643657181517,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.884,76.2119,16.28506088,13.39486345,35705.28941,1.022,0.892726354,0.873096539,0.798,9.407682014,9.728506787,4.220046043,3.88094,20.12206,0.122,0.2066794424274543,2.790016540793561,Europe,2715340
LUX,Luxembourg,Very High,,17.0,9.0,0.927,82.1434,14.39813995,13.01519217,76018.56437,0.987,0.916215937,0.928655829,0.836,9.631002189,9.816612729,3.917236567,6.29069,18.68508,0.062,-0.9422262354380164,4.0175378447999694,Europe,627704
