ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
LUX,Luxembourg,Very High,,17.0,9.0,0.913,80.7663,13.9084549,12.85511971,76932.51077,0.978,0.896778975,0.916531073,0.843,7.621658858,7.667031763,3.699896574,6.04121,13.12387,0.089,4.773161658250011,-0.3232751171330555,Europe,627704
LVA,Latvia,Very High,,39.0,40.0,0.831,73.6934,15.53017044,12.6059103,21970.60507,1.03,0.840908902,0.816721397,0.746,9.910668733,10.22864019,6.2872262,3.63922,19.80556,0.227,2.317333434831541,1.2578286482252716,Europe,1882408
MAR,Morocco,Medium,AS,123.0,104.0,0.614,71.2691,11.43887043,4.468,6415.332138,0.832,0.549147938,0.659875984,0.5610944881889762,20.33897028741732,20.759962688393703,15.90167904,19.99182290426,23.99892281564085,0.493,-1.318726476080277,0.2800060865893656,Africa,36985624
MCO,Monaco,,,95.81151832460732,85.37647058823529,0.6945894736842105,85.6032,12.840281122445026,8.161122922063157,18105.256759636788,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,4.061586857,19.99182290426,23.99892281564085,0.3939101796407186,1.3580712856303765,-1.1643243613714829,Europe,39290
MDA,Moldova,High,ECA,80.0,51.0,0.736,69.1919,13.61015546,11.55617046,9659.308093,1.013,0.740509141,0.731363652,0.668,9.186272461,9.239130435,10.50690365,3.487020812,13.56489292,0.255,0.9965628928881386,1.9086491014815337,Europe,4032294
MDG,Madagascar,Low,SSA,173.0,143.0,0.494,63.4942,10.13344002,4.751675129,1515.81552,0.936,0.477918972,0.510449489,0.337,31.68030208,31.78137652,28.86556625,30.1,36.07534,0.598,-2.951077396744714,-1.4018074846292494,Africa,27808395
MDV,Maldives,High,SA,90.0,83.0,0.7,78.1245,12.39975977,4.834,15056.72855,0.935,0.67366285,0.720164371,0.526,23.66942576,24.85714286,7.891247272,39.96557,23.15146,0.393,-0.2069282048989419,-1.9828484759601428,Asia,542151
MEX,Mexico,High,LAC,86.0,75.0,0.752,74.3651,13.44375992,8.247494698,17892.18263,0.954,0.73124904,0.766564118,0.593,20.5643972,21.14361702,11.84218121,17.45384438,32.397166,0.402,0.735928355600395,-0.8162580352427833,North America,129166028
MHL,Marshall Islands,Medium,EAP,131.0,85.37647058823529,0.633,63.2558,11.1465715,10.88313961,4240.101358,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,20.67235756,4.779338113,23.99892281564085,0.3939101796407186,-0.2080702542099448,-1.31442730003901,Oceania,59259
MKD,North Macedonia,High,ECA,78.0,37.0,0.741,75.1869,12.88011026,8.675945282,13606.37929,0.933,0.71329532,0.76437536,0.622,15.44334455,16.05937922,5.723903656,10.53734,30.06879,0.166,1.0072829850181,-0.6252576474956563,Europe,2083359
MLI,Mali,Low,SSA,186.0,155.0,0.409,56.7553,7.755449772,1.574,2007.607523,0.874,0.380836928,0.435706988,0.5610944881889762,20.33897028741732,20.759962688393703,40.47914124,19.99182290426,23.99892281564085,0.672,-4.821830864400116,-0.347200467267573,Africa,20346106
MLT,Malta,Very High,,23.0,42.0,0.857,81.1465,15.02422047,10.47278023,32203.80094,0.946,0.828491827,0.875814298,0.784,8.346853272,8.518086348,5.235819817,5.73251,14.07223,0.26,2.8308758915865497,1.0564369815265646,Europe,441750
MMR,Myanmar,Medium,EAP,149.0,125.0,0.521,63.9007,9.104683876,4.833084915,2846.926656,0.956,0.507158561,0.530564893,0.428,17.42196825,17.85028791,26.9808712,19.44,5.845033545,0.572,-2.6324571421087333,2.225343960740489,Asia,54473253
MNE,Montenegro,Very High,ECA,49.0,32.0,0.811,76.0684,15.04305649,11.28390026,17408.12004,0.965,0.795473985,0.824065437,0.5610944881889762,20.33897028741732,20.759962688393703,4.594517231,6.03860614,23.99892281564085,0.189,2.0835627798453547,0.5207255197553454,Europe,628080
MNG,Mongolia,High,EAP,96.0,76.0,0.709,67.4393,14.62874126,9.979963017,7981.423111,1.02,0.715831938,0.701587936,0.5610944881889762,20.33897028741732,20.759962688393703,14.28304482,11.44802,23.99892281564085,0.415,0.3890306704920859,0.735734653386008,Asia,3287242
MOZ,Mozambique,Low,SSA,185.0,136.0,0.407,54.869,9.553930283,2.619829893,1056.245836,0.893,0.383947405,0.430052272,0.277,31.73359886,31.94103194,35.88591003,30.92034656,28.39454,0.563,-4.435000950827015,-0.7914468362452068,Africa,31398811
MRT,Mauritania,Medium,SSA,158.0,161.0,0.515,63.3456,7.97796011,3.959038083,4595.369735,0.858,0.469852377,0.547344304,0.347,32.21515011,32.62135922,31.24954033,40.78516,24.61075,0.654,-3.663230147989446,0.2295245883131515,Africa,4669775
MUS,Mauritius,Very High,SSA,63.0,82.0,0.762,74.2406,14.29753017,8.520070076,17443.41474,0.944,0.735215091,0.779123488,0.5610944881889762,20.33897028741732,20.759962688393703,9.214717865,21.91298205,23.99892281564085,0.371,0.9006003388332398,0.0325314761563646,Africa,1272140
MWI,Malawi,Low,SSA,169.0,142.0,0.463,57.4547,10.91059971,4.013769084,1369.537547,0.919,0.442386878,0.481277856,0.333,28.10306097,28.07775378,30.99442291,30.20141,23.11335,0.589,-3.531764222997472,-0.1720537298280344,Africa,19211425
MYS,Malaysia,Very High,EAP,62.0,57.0,0.773,74.7459,12.71901035,9.809384982,20773.27907,0.968,0.758475403,0.783635156,0.5610944881889762,20.33897028741732,20.759962688393703,6.095094204,15.55704832,23.99892281564085,0.284,1.261432466519568,0.0425939131032385,Asia,32436963
NAM,Namibia,Medium,SSA,139.0,111.0,0.592,56.553,11.70865776,6.517054664,8965.820525,0.987,0.586958877,0.594724235,0.33,39.99207266,44.25675676,23.87421799,27.765,68.337,0.497,-1.947073130590017,-5.10735074708655,Africa,2548663
NER,Niger,Low,SSA,189.0,153.0,0.346,58.9941,4.983039856,1.584899991,1085.1152,0.714,0.280987152,0.3936988,0.5610944881889762,20.33897028741732,20.759962688393703,37.42683792,19.99182290426,14.0452243,0.674,-5.441288391394302,1.467840982942244,Africa,24346468
NGA,Nigeria,Low,SSA,163.0,168.0,0.492,51.3573,8.682390213,5.481174628,4758.77867,0.867,0.456730344,0.526967872,0.302,38.03476431,38.61788618,43.62259293,45.243,25.2387,0.676,-4.689826604740406,-0.6318231189872717,Africa,206984347
NIC,Nicaragua,Medium,LAC,126.0,102.0,0.622,72.4162,11.07403322,6.136,4724.374635,0.955,0.602626163,0.630827526,0.472,23.84608185,24.11575563,13.76761055,29.49004,28.280595,0.458,-1.1875505523029135,-0.6465759947166454,North America,6638075
NLD,Netherlands,Very High,,10.0,5.0,0.927,81.0999,17.85778046,11.9578104,53010.90773,0.966,0.910060829,0.941751075,0.866,6.510882512,6.580366775,3.565247536,4.12502,11.84238,0.048,4.291708132452742,1.2512397298322375,Europe,17141544
NOR,Norway,Very High,,2.0,2.0,0.944,81.243,17.56863976,12.60601044,67037.8291,0.997,0.940996152,0.943674372,0.892,5.384827609,5.508474576,3.118482828,2.37422,10.66178,0.062,4.917594153540524,1.044034970750468,Europe,5428594
NPL,Nepal,Medium,SA,143.0,113.0,0.553,67.313,12.39546967,3.521480083,2805.960198,0.91,0.528180183,0.580340007,0.404,25.98560734,26.94394213,21.45162201,41.37719,15.12801,0.512,-2.527504863157542,1.4832806325082823,Asia,29225196
NRU,Nauru,,EAP,95.81151832460732,85.37647058823529,0.6945894736842105,60.2398,10.10418647,8.161122922063157,6965.96803,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,19.08982849,19.99182290426,23.99892281564085,0.3939101796407186,-1.1696930859394272,-0.3559834420812657,Oceania,10836
NZL,New Zealand,Very High,,13.0,25.0,0.922,80.8863,18.6191551,13.39171028,35069.11343,0.972,0.90675735,0.933348041,0.845,8.081087665,8.351409978,4.531864166,1.817445878,17.89395295,0.16,3.892994650482072,1.5962736657662195,Oceania,4829021
OMN,Oman,Very High,AS,54.0,72.0,0.793,76.6075,13.39832973,8.246802139,34868.09265,0.907,0.737534675,0.813326842,0.635,19.35818876,19.92433796,7.442848682,30.54286069,20.08885691,0.328,0.9714049157275406,1.2783348666640313,Asia,5128058
PAK,Pakistan,Low,SA,161.0,135.0,0.508,64.6482,6.809239864,4.721109867,3873.460978,0.727,0.410930194,0.565450579,0.351,29.66748256,30.90551181,32.68544769,45.182,11.135,0.577,-3.972200242176628,1.7899705521555904,Asia,221612785
PAN,Panama,Very High,LAC,61.0,96.0,0.779,76.6269,12.65684986,9.416856766,22130.70521,0.992,0.773806973,0.779709053,0.603,21.63985807,22.59306804,12.82829094,13.78346927,38.307814,0.507,1.1388299859083206,-1.655782534251465,North America,4326296
PER,Peru,High,LAC,84.0,90.0,0.732,74.1327,13.83773994,8.887160301,9796.887413,0.946,0.710959694,0.751331778,0.585,19.69151411,20.08196721,11.50487232,17.17164,30.39803,0.436,0.6277054989911457,-0.5515816567998199,South America,33050211
PHL,Philippines,Medium,EAP,116.0,101.0,0.679,70.7881,11.87985191,8.991986911,6697.516565,0.951,0.658164037,0.69217497,0.54,20.07680997,20.4712813,16.75028992,13.5,29.98014,0.457,-0.1611040432865679,-0.6779239196903357,Asia,109830324
PLW,Palau,High,EAP,80.0,85.37647058823529,0.776,65.1546,16.2041984,12.19480936,18214.66845,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,15.49729252,19.99182290426,23.035,0.3939101796407186,0.3711136117106506,1.6466463053299287,Oceania,18109
PNG,Papua New Guinea,Medium,EAP,156.0,169.0,0.504,63.5259,8.440719303,4.076,3049.077815,0.9,0.477546295,0.530794297,0.5610944881889762,20.33897028741732,20.759962688393703,25.28807831,19.99182290426,23.99892281564085,0.652,-2.889998938207972,-0.3652825667242874,Oceania,8975531
POL,Poland,Very High,,34.0,31.0,0.847,76.6506,15.22449017,12.55062008,24307.20371,1.007,0.848837928,0.842713656,0.765,9.47872972,9.681227863,4.908439159,5.62807,17.89968,0.152,2.547351525125693,1.1680605743967594,Europe,37839255
PRK,North Korea,,EAP,95.81151832460732,85.37647058823529,0.6945894736842105,70.9778,12.840281122445026,8.161122922063157,18105.256759636788,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,15.55809402,19.99182290426,23.99892281564085,0.3939101796407186,0.0136196272938469,0.0468713243771528,Asia,25798588
PRT,Portugal,Very High,,38.0,15.0,0.835,80.4971,16.21479988,8.277119637,29884.279,0.99,0.829836157,0.838159285,0.5610944881889762,20.33897028741732,20.759962688393703,3.650685787,19.99182290426,19.91121,0.12,2.4352299082572557,0.049035300547513,Europe,10191409
PRY,Paraguay,High,LAC,105.0,111.0,0.696,72.1314,12.6154951,7.508543332,10334.62582,0.966,0.681376778,0.705642051,0.531,22.80196299,23.70689655,14.89902496,14.11541,39.391454,0.483,0.0474478792360081,-1.723973128942471,South America,7147553
QAT,Qatar,Very High,AS,42.0,54.0,0.844,78.8911,13.49617958,8.65089035,91383.97812,0.977,0.824034976,0.843560702,0.5610944881889762,20.33897028741732,20.759962688393703,5.800187111,19.88182141,23.99892281564085,0.54,3.7955209800736167,-2.333024754003884,Asia,2889284
ROU,Romania,Very High,,53.0,67.0,0.808,74.4314,15.19215965,10.85896015,20537.17243,0.984,0.801387527,0.814095439,0.726,9.963565431,10.14851485,7.509556293,5.03124,17.3499,0.341,1.9894369212063716,1.1075075058021668,Europe,19214608
RWA,Rwanda,Low,SSA,165.0,93.0,0.497,63.2615,11.43978977,3.763438313,1574.15205,0.942,0.482286185,0.511938583,0.356,28.44634332,28.37022133,25.68078995,29.41586,30.24238,0.442,-2.8253344183457503,-0.7905009750832019,Africa,13005303
SAU,Saudi Arabia,Very High,AS,35.0,59.0,0.828,76.234,14.35305732,9.187100093,47852.01671,0.887,0.762989027,0.860619373,0.5610944881889762,20.33897028741732,20.759962688393703,7.444569588,19.99182290426,23.99892281564085,0.643,2.3463947413028223,-0.6758146753526281,Asia,34905942
SDN,Sudan,Low,AS,172.0,141.0,0.487,63.2463,6.939670086,3.228,4614.505527,0.852,0.443040838,0.520268367,0.331,31.42175414,32.03285421,30.38240242,42.67139,21.21147,0.604,-4.08712188913399,0.5621022630194678,Africa,44019263
SEN,Senegal,Low,SSA,170.0,131.0,0.482,65.262,8.724579811,2.386409998,2718.221423,0.877,0.448289816,0.510873324,0.323,32.26611186,32.98755187,25.83733559,44.579,26.382,0.58,-3.86811131085483,0.3539190828787679,Africa,16816539
SGP,Singapore,Very High,EAP,12.0,7.0,0.915,81.9745,15.4,11.24769974,78864.11916,0.972,0.894735744,0.920167199,0.79,13.17753691,13.66120219,2.750238419,12.21469479,24.56767753,0.086,4.444783577729721,-1.046322621949541,Asia,5858322
SLB,Solomon Islands,Medium,EAP,155.0,85.37647058823529,0.553,68.908,10.77255,5.156818932,2366.379699,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,15.24040127,19.99182290426,23.99892281564085,0.3939101796407186,-0.9956765085500016,0.2777754775325349,Oceania,689671
SLE,Sierra Leone,Low,SSA,181.0,162.0,0.433,54.6198,9.072145944,3.766837436,1442.71507,0.867,0.403724282,0.465454932,0.265,37.3146099,38.79907621,45.52680969,48.723,17.69402,0.656,-5.141932036814435,0.6456954153497125,Africa,8004158
SLV,El Salvador,Medium,LAC,125.0,88.0,0.661,71.8589,12.61316013,6.209420204,7355.606685,0.969,0.649352536,0.670157257,0.513,22.14428315,22.3903177,12.89548588,27.24205458,26.295309,0.424,-0.6858055620452924,-0.1026069214785313,North America,6491923
SMR,San Marino,Very High,,44.0,85.37647058823529,0.6945894736842105,82.7619,12.840281122445026,8.161122922063157,63729.09125,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,2.888060331,19.99182290426,23.99892281564085,0.3939101796407186,2.413806224223981,-2.0304267982864497,Europe,33944
SOM,Somalia,,AS,95.81151832460732,85.37647058823529,0.6945894736842105,51.3045,12.840281122445026,8.161122922063157,1045.251694,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,47.87401581,43.51879,23.99892281564085,0.3939101796407186,-3.0925703463897074,2.730229846459841,Africa,15965848
SRB,Serbia,Very High,ECA,63.0,36.0,0.777,74.7717,14.03466034,10.57170963,14350.26508,0.958,0.758471912,0.791627071,0.5610944881889762,20.33897028741732,20.759962688393703,5.245771885,19.99182290426,23.99892281564085,0.192,1.3086005585903056,0.2192246306916086,Europe,8731081
SSD,South Sudan,Low,SSA,191.0,150.0,0.433,54.9396,5.005798,5.726140022,2077.097,0.841,0.392757437,0.46683378,0.274,36.73389259,36.72055427,38.39616776,39.55255,32.25296,0.607,-4.872289136993247,-1.5825398806971984,Africa,11216250
SUR,Suriname,High,LAC,99.0,105.0,0.728,69.9141,12.77563896,8.902133644,16365.28625,0.995,0.72331796,0.726744151,0.552,23.45606248,24.17582418,14.02162743,19.02641,37.32015,0.498,0.2763408800703737,-1.446831682513294,South America,587541
SVK,Slovakia,Very High,,45.0,45.0,0.844,76.0166,14.94832039,12.49847984,26028.31272,0.989,0.837788606,0.847074475,0.793,5.994899856,6.042654028,4.989499569,1.53832,11.45688,0.2,2.624036016341723,1.800215322524101,Europe,5460109
SVN,Slovenia,Very High,,23.0,18.0,0.892,79.9905,17.00090027,12.21228981,32656.29801,1.009,0.89507126,0.887130466,0.842,5.515900863,5.605381166,3.251732588,2.67723,10.61874,0.078,3.4262868457071,1.7393644254129996,Europe,2078989
SWE,Sweden,Very High,,7.0,4.0,0.911,81.7581,15.7834301,12.27527046,50027.63039,0.995,0.907809286,0.912395709,0.853,6.258870485,6.366630077,2.792681456,3.59443,12.3895,0.052,4.000180278657453,1.0022575696112586,Europe,10110233
SWZ,Eswatini,Medium,SSA,144.0,138.0,0.517,48.1946,12.73418999,4.228,7139.315816,0.93,0.498485726,0.536264072,0.354,31.49027331,31.52804642,30.10037994,26.81536,37.55508,0.549,-3.141120601834958,-2.4320972702957606,Africa,1162233
SYC,Seychelles,High,SSA,72.0,85.37647058823529,0.766,73.7537,11.83082962,10.32399523,20821.04164,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.5610944881889762,20.33897028741732,20.759962688393703,9.15166378,19.99182290426,23.99892281564085,0.3939101796407186,0.5546743675467225,-0.0828208638613364,Africa,98453
TCD,Chad,Low,SSA,190.0,165.0,0.372,50.009,7.250840187,1.915635633,1628.403869,0.754,0.317341483,0.420748838,0.225,39.26823135,39.51612903,45.21471405,41.86106,30.72892,0.71,-5.756240869606353,-1.0619737957686923,Africa,16502877
TGO,Togo,Low,SSA,162.0,149.0,0.487,57.9246,12.04074955,3.64312005,1777.81732,0.779,0.419557086,0.53831232,0.33,32.05607087,32.23819302,33.77580261,38.8745,23.51791,0.628,-3.714093528049288,0.0699319516829227,Africa,8310934
THA,Thailand,Very High,EAP,66.0,79.0,0.743,76.4212,13.51762009,7.710706552,14101.94778,1.01,0.746841508,0.739756084,0.5610944881889762,20.33897028741732,20.759962688393703,9.795066833,20.75671735,23.99892281564085,0.369,0.6867648477095779,-0.0418479238471894,Asia,69830779
TJK,Tajikistan,Medium,ECA,122.0,68.0,0.635,68.1485,11.18574047,11.20336454,2837.980273,0.884,0.590511468,0.668289881,0.5610944881889762,20.33897028741732,20.759962688393703,20.33335686,19.99182290426,23.99892281564085,0.343,-0.7958010220089439,-0.143457908465184,Asia,9573310
TKM,Turkmenistan,High,ECA,91.0,43.0,0.72,68.567,11.12969067,10.98713769,13434.76844,0.955,0.701503632,0.734792188,0.595,16.95704913,17.36111111,20.6409874,5.24207,24.98809,0.212,0.360435045762856,-0.9805439953880624,Asia,6046292
TLS,Timor-Leste,Medium,EAP,140.0,89.0,0.638,65.6965,13.00276,4.593051667,11658.06795,0.915,0.609052354,0.665935882,0.436,30.43061303,31.66144201,25.84833908,47.62373,17.81977,0.438,-2.216291282040725,1.7006471808435992,Asia,1322667
TON,Tonga,High,EAP,91.0,160.0,0.72,70.3809,15.24260431,10.91545963,5699.446117,0.963,0.703494612,0.73088019,0.5610944881889762,20.33897028741732,20.759962688393703,9.62994957,5.061193561,23.99892281564085,0.428,0.9748643671797044,1.0793504025922454,Oceania,105901
TTO,Trinidad and Tobago,Very High,LAC,57.0,81.0,0.794,73.2779,13.46924409,10.64011955,25456.22639,0.983,0.784959772,0.798728319,0.673,15.03883798,15.23929471,13.46253395,9.71398,21.94,0.369,1.4946028179930806,0.4625712520899789,North America,1400283
TUN,Tunisia,High,AS,97.0,61.0,0.722,75.4595,14.64006996,6.823840141,10050.71988,0.902,0.67587056,0.749314522,0.5610944881889762,20.33897028741732,20.759962688393703,10.97164059,19.99182290426,23.99892281564085,0.29,0.3931879780111509,0.197096712818052,Africa,11839918
TUR,Turkey,Very High,ECA,48.0,65.0,0.762,74.9406,14.3332901,7.358980179,21780.12349,0.907,0.719788197,0.793464772,0.636,16.33340938,16.53543307,9.939326286,15.96866601,23.09223585,0.382,1.048477614198285,0.0257430832392252,Asia,84495243
TUV,Tuvalu,Medium,EAP,130.0,85.37647058823529,0.616,63.9735,11.03175224,9.539706674,3921.238902,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.509,17.26083,17.37012987,17.9241066,10.499,23.35938341,0.3939101796407186,-0.4772400909391531,-0.3008055374003814,Oceania,11817
TZA,Tanzania,Low,SSA,160.0,146.0,0.499,61.0492,9.140239906,5.334107971,2060.728598,0.925,0.47992576,0.518960415,0.368,26.3131304,26.25250501,28.5553112,29.5,20.88408,0.571,-3.096001904027593,0.2040124590733494,Africa,60012400
UGA,Uganda,Low,SSA,166.0,131.0,0.506,57.9651,11.19515753,5.50928998,1955.942554,0.908,0.481017595,0.529984991,0.5610944881889762,20.33897028741732,20.759962688393703,29.18136024,29.37211,23.99892281564085,0.554,-2.9719709691777814,-0.1548881393659038,Africa,45974931
UKR,Ukraine,High,ECA,77.0,49.0,0.769,71.3872,14.79920006,11.43994995,12320.17058,1.011,0.771758955,0.763416972,0.712,7.513685411,7.412223667,7.586720467,6.1,8.854335766,0.318,1.4916806349312155,2.122205113484714,Europe,43686577
URY,Uruguay,Very High,LAC,58.0,58.0,0.794,76.9833,15.68239657,8.404020309,19578.65067,1.02,0.794903799,0.779510729,0.68,13.84849141,14.35768262,7.818074226,7.40243,26.32497,0.33,1.779600437482464,-0.058932758314043,South America,3475842
USA,United States,Very High,,21.0,44.0,0.913,78.82,16.0516026,13.10287952,54949.54774,0.988,0.906290836,0.916915964,0.806,11.20176971,11.7196057,5.792303562,2.903005558,24.91,0.241,4.019919657333214,-0.0816756705730111,North America,331341050
UZB,Uzbekistan,High,ECA,101.0,56.0,0.68,69.6487,11.48429966,11.07174255,5275.207055,0.941,0.656866723,0.698014197,0.5610944881889762,20.33897028741732,20.759962688393703,15.10248566,19.99182290426,20.07272,0.291,-0.2310979265599283,0.966497287741795,Asia,33551824
VEN,Venezuela,Medium,LAC,120.0,123.0,0.762,72.913,13.67912,9.122300148,19201.512,1.028,0.770588522,0.74988797,0.647,14.96242975,15.09186352,11.4280262,13.35926304,20.1,0.491,0.9980722854580422,0.548039931863336,South America,28421581
VUT,Vanuatu,Medium,EAP,140.0,85.37647058823529,0.593,69.5508,11.03514623,6.720641556,3024.658712,0.9328421052631576,0.6708890898187134,0.7122762371695907,0.487,17.80897487,17.87521079,16.25130463,17.49305,19.68256999,0.3939101796407186,-0.6728956384402992,0.6059960849477734,Oceania,308337
WSM,Samoa,High,EAP,111.0,99.0,0.713,72.2598,12.23224039,11.67986965,5959.794044,0.952,0.690190383,0.724653571,0.5610944881889762,20.33897028741732,20.759962688393703,11.67973995,19.99182290426,23.99892281564085,0.479,0.2610700997203982,0.7395984395071755,Oceania,198643
YEM,Yemen,Low,AS,183.0,170.0,0.509,67.4194,9.09871006,2.8,3161.129536,0.648,0.373270381,0.575724955,0.343,31.36952011,32.6129666,25.44301033,48.09012,20.57543,0.799,-3.760966699227817,1.1867979586720736,Asia,29935468
ZAF,South Africa,High,SSA,109.0,97.0,0.686,60.6507,13.46411456,9.693719864,13514.30361,0.966,0.671485215,0.695439449,0.5610944881889762,20.33897028741732,20.759962688393703,21.83980179,19.99182290426,57.268,0.441,-0.4192138004920331,-3.965424194627238,Africa,59436725
ZMB,Zambia,Medium,SSA,154.0,138.0,0.534,57.7708,10.92560329,6.390440798,2873.031079,0.92,0.510581042,0.5549457,0.359,32.32363446,32.77153558,30.58359337,23.76,42.62731,0.59,-2.549423343722263,-2.3597508763636315,Africa,18468257
ZWE,Zimbabwe,Medium,SSA,146.0,134.0,0.535,53.347,11.27937751,7.767883015,3154.375903,0.945,0.519553546,0.549917883,0.381,28.41317255,28.78504673,31.63871765,17.825,35.7758,0.587,-2.462867941992623,-2.136398633815064,Africa,14899771
RUS,Russian Federation,Very High,,52.0,50.0,0.808,70.3981,14.6446104,12.4209021,24157.0564,1.03,0.818928709,0.795077822,0.72,10.56752121,10.89108911,7.596392632,3.279171,20.827,0.301,3.4706851114075863,-1.1139308674387405,Europe,146098881
