ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
OMN,Oman,Very High,AS,54.0,72.0,0.802,77.0607,13.5687747,8.571864223,35292.75329,0.92,0.75143548,0.816530963,0.643,19.29745894,19.82543641,7.260659218,30.54286069,20.08885691,0.328,-1.127042858227558,1.34622043786959,Asia,5128058
PAK,Pakistan,Low,SA,161.0,135.0,0.513,64.7823,6.919909954,4.818150043,3924.479886,0.76,0.429897014,0.565295285,0.354,29.4961111,30.99415205,32.17133331,45.182,11.135,0.563,3.784659776748677,2.083506839880902,Asia,221612785
PAN,Panama,Very High,LAC,61.0,96.0,0.785,76.8185,12.67351309,9.557323456,23552.35182,0.997,0.782070141,0.784242526,0.605,21.82753169,22.92993631,12.61763382,13.42170525,39.443256,0.503,-0.9744363232403058,-1.9770453018820275,North America,4326296
PER,Peru,High,LAC,84.0,90.0,0.742,74.544,14.04256592,9.082159996,10448.87879,0.948,0.721360469,0.760551726,0.596,19.24117814,19.67654987,11.08270741,16.37128,30.269547,0.433,-0.6186527622718906,-0.8294312312963481,South America,33050211
PHL,Philippines,Medium,EAP,116.0,101.0,0.685,70.8813,12.13649788,9.068983396,7055.385918,0.973,0.674636628,0.693371013,0.546,20.02802699,20.2919708,16.60394096,13.5,29.98014,0.455,0.2540170571886675,-0.6552658945836456,Asia,109830324
PLW,Palau,High,EAP,80.0,85.37647058823529,0.776,64.7077,16.39715459,12.20234785,18412.20426,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,15.33435822,19.47365799370064,24.059114932170065,0.3875029940119761,-0.7913502394108322,-1.683640292033521,Oceania,18109
PNG,Papua New Guinea,Medium,EAP,156.0,169.0,0.513,63.7325,8.67807,4.202,3275.397147,0.904,0.487297499,0.539238566,0.5621510791366907,20.304142475244607,20.75931192845324,24.91914177,19.47365799370064,24.059114932170065,0.595,2.8651788619997776,0.2244350245354064,Oceania,8975531
POL,Poland,Very High,,34.0,31.0,0.852,76.7138,15.34090996,12.78314018,24660.27546,1.007,0.853467951,0.847638454,0.771,9.330340116,9.507042254,4.876660347,5.59326,17.5211,0.152,-2.780426305177768,0.1170670359555709,Europe,37839255
PRK,North Korea,,EAP,95.81151832460732,85.37647058823529,0.6994157894736842,71.6261,12.958815982329844,8.266224938936842,18248.069539909327,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,14.68531322,19.47365799370064,24.059114932170065,0.3875029940119761,-0.0502718110130145,-0.0670780487787221,Asia,25798588
PRT,Portugal,Very High,,38.0,15.0,0.836,80.4784,16.30388069,8.495369911,28625.27535,0.989,0.831063796,0.840172611,0.5621510791366907,20.304142475244607,20.75931192845324,3.687710524,19.47365799370064,20.34969,0.112,-2.373552955116999,-0.6315221454780655,Europe,10191409
PRY,Paraguay,High,LAC,105.0,111.0,0.702,72.4536,12.79363242,7.775700092,10038.18831,0.977,0.691396896,0.707723704,0.552,20.70679252,21.36752137,14.49381256,14.12982,33.496745,0.473,0.114422539094091,-1.0225646704967395,South America,7147553
QAT,Qatar,Very High,AS,42.0,54.0,0.829,79.2265,11.57071972,9.116559982,90093.22967,1.012,0.830062829,0.820593858,0.5621510791366907,20.304142475244607,20.75931192845324,5.636031628,18.42700576,24.059114932170065,0.542,-3.32202791268016,-2.9315654080311804,Asia,2889284
ROU,Romania,Very High,,53.0,67.0,0.805,74.3908,14.6047802,10.95590019,20942.67019,0.982,0.796926914,0.811136541,0.724,9.798281032,10.0621118,7.592873096,4.67028,17.13169,0.326,-2.045480517671255,0.2664680796098363,Europe,19214608
RWA,Rwanda,Low,SSA,165.0,93.0,0.506,64.0094,11.67770958,3.765599966,1660.330408,0.945,0.491301037,0.519922697,0.364,28.05894301,28.06324111,24.51858902,29.41586,30.24238,0.436,2.866058488058179,-0.6050908822766706,Africa,13005303
SAU,Saudi Arabia,Very High,AS,35.0,59.0,0.837,76.4611,14.70959582,9.424720128,48932.66423,0.892,0.774789422,0.868903998,0.5621510791366907,20.304142475244607,20.75931192845324,7.113472939,19.47365799370064,24.059114932170065,0.642,-2.352264956612196,-0.8996941584669992,Asia,34905942
SDN,Sudan,Low,AS,172.0,141.0,0.493,63.7922,7.242619991,3.326,4343.172226,0.849,0.446467753,0.52598449,0.336,31.24018154,31.84584178,29.83768463,42.67139,21.21147,0.598,3.981291319688897,0.960824212210563,Africa,44019263
SEN,Senegal,Low,SSA,170.0,131.0,0.49,65.4567,8.975609779,2.584450006,2746.975976,0.883,0.456814636,0.517399316,0.33,31.98116224,32.65306122,24.98248672,44.579,26.382,0.551,3.8114492361236714,0.4728108383870072,Africa,16816539
SGP,Singapore,Very High,EAP,12.0,7.0,0.92,82.2434,15.8,11.25349998,79913.62743,0.974,0.902283315,0.926786253,0.794,13.18597174,13.69565217,2.712582827,11.88493175,24.96040064,0.078,-4.127577060371831,2.1268746918646317,Asia,5858322
SLB,Solomon Islands,Medium,EAP,155.0,85.37647058823529,0.554,69.0839,10.6022,5.214101961,2407.934942,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,14.9191246,19.47365799370064,24.059114932170065,0.3875029940119761,1.0224773912253782,-0.0529100767792611,Oceania,689671
SLE,Sierra Leone,Low,SSA,181.0,162.0,0.447,55.451,9.13443245,3.848725207,1702.51524,0.872,0.417960762,0.479332423,0.276,36.9167357,38.25503356,44.3331871,48.723,17.69402,0.655,5.016899868867368,1.1116610528484066,Africa,8004158
SLV,El Salvador,Medium,LAC,125.0,88.0,0.664,71.8313,12.67521,6.366330147,7447.703934,0.966,0.651609768,0.674212324,0.519,21.64338595,21.8373494,12.35542202,26.71518884,25.859547,0.404,0.7114891405346613,-0.4137305834014462,North America,6491923
SMR,San Marino,Very High,,44.0,85.37647058823529,0.6994157894736842,82.575,12.958815982329844,8.266224938936842,53399.67319,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,3.119367838,19.47365799370064,24.059114932170065,0.3875029940119761,-1.4859094806440112,2.130876632072591,Europe,33944
SOM,Somalia,,AS,95.81151832460732,85.37647058823529,0.6994157894736842,53.1611,12.958815982329844,8.266224938936842,1043.810247,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,45.32719803,19.47365799370064,24.059114932170065,0.3875029940119761,1.950839564045579,2.800899129011993,Africa,15965848
SRB,Serbia,Very High,ECA,63.0,36.0,0.78,75.1062,14.14078999,10.56832504,14420.03479,0.959,0.761744665,0.794045747,0.5621510791366907,20.304142475244607,20.75931192845324,5.161995888,19.47365799370064,24.059114932170065,0.166,-1.3161219776384745,-0.3170886899920875,Europe,8731081
SSD,South Sudan,Low,SSA,191.0,150.0,0.397,55.8651,5.139976,5.726140022,954.326,0.834,0.358216149,0.429534148,0.252,36.41481986,36.52392947,37.43894958,39.55255,32.25296,0.606,5.284155655113568,-0.8465130412525055,Africa,11216250
SUR,Suriname,High,LAC,99.0,105.0,0.731,69.7644,12.80810885,9.07186985,16988.56216,0.996,0.727224136,0.729957632,0.555,23.35935545,24.07660739,13.73150635,19.02641,37.32015,0.491,-0.032165028736295,-1.491511394487855,South America,587541
SVK,Slovakia,Very High,,45.0,45.0,0.845,76.1746,14.95083046,12.37734985,26525.60546,0.989,0.838175283,0.847567099,0.793,6.036700633,6.153846154,5.264391899,1.53767,11.30804,0.186,-2.885590531113252,0.8251309636788072,Europe,5460109
SVN,Slovenia,Very High,,23.0,18.0,0.891,80.1284,16.98918915,12.2800703,31428.41024,0.995,0.888088948,0.892168707,0.842,5.430155705,5.499438833,2.658337116,2.64355,10.98858,0.07,-3.68688727900182,0.4994483811128356,Europe,2078989
SWE,Sweden,Very High,,7.0,4.0,0.911,81.7296,15.79234982,12.34175968,49432.59605,0.995,0.907991712,0.912528466,0.851,6.51406941,6.586169045,3.018358231,3.46342,13.06043,0.049,-3.944814758934626,0.7655366642601448,Europe,10110233
SWZ,Eswatini,Medium,SSA,144.0,138.0,0.531,49.8352,12.76319504,4.436,7430.895634,0.94,0.515093216,0.547954532,0.366,30.99102417,31.07344633,28.60263252,26.81536,37.55508,0.546,3.344957038863769,-1.8456962028547323,Africa,1162233
SYC,Seychelles,High,SSA,72.0,85.37647058823529,0.786,73.6428,13.53345013,10.31888582,22260.9096,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.5621510791366907,20.304142475244607,20.75931192845324,9.189457893,19.47365799370064,24.059114932170065,0.3875029940119761,-0.711462794127689,0.0156715245679295,Africa,98453
TCD,Chad,Low,SSA,190.0,165.0,0.381,50.5401,7.460413456,1.991038452,1716.422671,0.758,0.325349776,0.429483809,0.231,39.05177653,39.37007874,44.56534958,41.86106,30.72892,0.703,5.873621314331077,-0.2501643660891698,Africa,16502877
TGO,Togo,Low,SSA,162.0,149.0,0.491,58.073,12.15355968,3.859934754,1749.418448,0.801,0.430829709,0.53775543,0.333,31.872013,32.17922607,33.223629,38.8745,23.51791,0.624,3.7306047692761335,0.1859193571036186,Africa,8310934
THA,Thailand,Very High,EAP,66.0,79.0,0.746,76.7721,13.30148983,7.809883277,14717.81103,1.01,0.749588349,0.742226192,0.5621510791366907,20.304142475244607,20.75931192845324,9.383507729,20.75671735,24.059114932170065,0.365,-0.6051571755382231,-0.3414000138026319,Asia,69830779
TJK,Tajikistan,Medium,ECA,122.0,68.0,0.643,68.4841,11.30372047,11.23965039,3092.748608,0.887,0.60008211,0.676170131,0.559,12.86918472,13.06376361,19.88368416,6.54325,12.18062,0.337,0.2696978476160908,-1.8213147483539327,Asia,9573310
TKM,Turkmenistan,High,ECA,91.0,43.0,0.727,68.7225,11.44063585,11.02141923,14100.61964,0.954,0.707507126,0.741928607,0.5621510791366907,20.304142475244607,20.75931192845324,20.47920227,19.47365799370064,24.059114932170065,0.215,0.0889614080482826,0.6554354661115416,Asia,6046292
TLS,Timor-Leste,Medium,EAP,140.0,89.0,0.635,66.0812,12.9379,4.761799333,10104.64368,0.915,0.60638023,0.662374007,0.435,30.19655465,31.49606299,25.14616394,47.62373,17.81977,0.419,2.191396458446809,1.5452522885337934,Asia,1322667
TON,Tonga,High,EAP,91.0,160.0,0.723,70.442,15.33215613,11.00441689,5795.075725,0.963,0.70664527,0.733658293,0.5621510791366907,20.304142475244607,20.75931192845324,9.544566154,5.061193561,24.059114932170065,0.428,-1.2253099446804836,-0.937932372045222,Oceania,105901
TTO,Trinidad and Tobago,Very High,LAC,57.0,81.0,0.8,73.7159,13.59812069,10.75685069,26253.28163,0.984,0.791681312,0.804926203,0.5621510791366907,20.304142475244607,20.75931192845324,13.09834766,9.71398,24.059114932170065,0.366,-1.5415759662838635,-0.043305991315998,North America,1400283
TUN,Tunisia,High,AS,97.0,61.0,0.724,75.5498,14.7186451,6.741419792,10392.25355,0.906,0.680015017,0.750299768,0.565,21.39715482,21.96132597,10.76030445,34.57692,18.85424,0.29,0.0630948377023766,-1.106844410797303,Africa,11839918
TUR,Turkey,Very High,ECA,48.0,65.0,0.769,75.678,14.4203701,7.487070084,22475.58784,0.913,0.729701055,0.799402271,0.646,15.88176557,15.99479844,9.353702545,15.14693145,23.1446627,0.37,-1.0892814704448204,-0.1683202632166109,Asia,84495243
TUV,Tuvalu,Medium,EAP,130.0,85.37647058823529,0.624,63.9636,11.04801149,9.654529012,4361.456216,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.516,17.14350708,17.30769231,17.57213783,10.499,23.35938341,0.3875029940119761,0.4531129873188583,0.8497719129994836,Oceania,11817
TZA,Tanzania,Low,SSA,160.0,146.0,0.504,62.0303,8.987349892,5.449409962,2099.059624,0.945,0.490492016,0.518904092,0.371,26.318889,26.38888889,27.72848701,28.49972,22.72846,0.569,3.0671287330977752,0.3599004123783711,Africa,60012400
UGA,Uganda,Low,SSA,166.0,131.0,0.504,58.8166,11.06210535,5.125319958,1955.886259,0.878,0.4701733,0.535710903,0.369,26.87011236,26.78571429,27.94484138,29.37211,23.29338571,0.552,3.062829351043788,0.0926388487514472,Africa,45974931
UKR,Ukraine,High,ECA,77.0,49.0,0.773,71.6273,14.88187981,11.37093677,12839.41011,1.013,0.77613834,0.765987703,0.722,6.612192415,6.59767141,7.276900291,3.59926,8.960416954,0.311,-1.9167860811651305,1.3423584234684305,Europe,43686577
URY,Uruguay,Very High,LAC,58.0,58.0,0.798,77.111,15.95382341,8.478859901,19381.35212,1.02,0.797112273,0.781513799,0.691,12.96656324,13.4085213,7.683398724,7.15325,24.063041,0.329,-1.7926150523936648,-0.5851083790769424,South America,3475842
USA,United States,Very High,,21.0,44.0,0.916,78.9441,16.0998913,13.14148045,56402.58237,0.987,0.908553578,0.920102042,0.808,11.1809998,11.79039301,5.755255699,2.823743688,24.964,0.235,-4.007090982465392,-0.6933666090643591,North America,331341050
UZB,Uzbekistan,High,ECA,101.0,56.0,0.687,69.8742,11.6434803,11.16988152,5599.849102,0.942,0.663792954,0.704943799,0.5621510791366907,20.304142475244607,20.75931192845324,14.16738701,19.47365799370064,24.059114932170065,0.295,0.1203195395670048,0.3672949507327815,Asia,33551824
VEN,Venezuela,Medium,LAC,120.0,123.0,0.767,73.0364,13.801,9.251977682,19990.746,1.021,0.772409828,0.75672362,0.647,15.53937798,15.64537158,11.45887089,13.35926304,21.8,0.491,-1.0325576937385843,0.0666180656797942,South America,28421581
VUT,Vanuatu,Medium,EAP,140.0,85.37647058823529,0.59,69.4972,11.09688717,6.756827444,2865.599326,0.9349473684210524,0.6763403232163743,0.7167232768888889,0.485,17.81624696,17.79661017,16.27312088,17.49305,19.68256999,0.3875029940119761,0.6576713472028507,0.4339171035542722,Oceania,308337
WSM,Samoa,High,EAP,111.0,99.0,0.709,72.1668,12.25297585,11.64919525,5683.651395,0.958,0.689666559,0.720119378,0.5621510791366907,20.304142475244607,20.75931192845324,11.92160511,19.47365799370064,24.059114932170065,0.482,-0.2725661692918248,0.3517570207753778,Oceania,198643
YEM,Yemen,Low,AS,183.0,170.0,0.512,67.3429,9.09871006,3.0,3152.900024,0.636,0.368412035,0.578891874,0.345,31.39344526,32.6171875,25.51478577,48.09012,20.57543,0.8,3.751301987955357,1.3658880541551248,Asia,29935468
ZAF,South Africa,High,SSA,109.0,97.0,0.696,61.8457,13.49765015,9.93432045,13602.25352,0.969,0.682447679,0.704625677,0.465,30.82417807,33.18965517,21.70676422,16.06077,54.705,0.432,0.7417063495754384,-3.5421394431962474,Africa,59436725
ZMB,Zambia,Medium,SSA,154.0,138.0,0.548,58.8672,10.92599786,6.461296749,3333.576512,0.929,0.526426664,0.566917545,0.369,32.13669712,32.66423358,30.02278137,23.76,42.62731,0.585,2.8181375089236087,-1.8787997686780136,Africa,18468257
ZWE,Zimbabwe,Medium,SSA,146.0,134.0,0.557,55.6263,11.45063972,7.869400024,3618.629526,0.945,0.540583976,0.571984272,0.4,27.75028561,28.18671454,29.65005684,17.825,35.7758,0.583,2.512389183110769,-1.633092218529252,Africa,14899771
RUS,Russian Federation,Very High,,52.0,50.0,0.811,70.7695,14.57188988,12.43921641,25053.79345,1.026,0.820425541,0.799954707,0.722,10.64857574,10.97410604,7.839556217,3.279171,20.827,0.292,-0.2961272888370732,-3.4415794439850718,Europe,146098881
