ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
BHR,Bahrain,Very High,AS,35.0,46.0,0.858,79.4046,15.99201965,9.107093493,45441.14762,0.932,0.816784977,0.87641222,0.5845906040268456,19.30100421375168,19.705505918590607,5.145365715,22.1544907,23.276750920895424,0.238,0.0112745199529291,2.6218231816079154,Asia,1711057
BHS,Bahamas,Very High,LAC,55.0,78.0,0.82,73.104,12.76341551,12.28943371,34554.60314,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,10.47163582,6.917101819,23.276750920895424,0.356,-1.3613465971262553,0.6533437110708777,North America,393893
BIH,Bosnia and Herzegovina,High,ECA,74.0,38.0,0.761,76.1819,13.94284,9.291910172,12719.39655,0.92,0.727372605,0.7903933,0.643,15.23636483,15.50591327,4.450703144,21.09802134,20.16037,0.165,-0.3945375850010028,0.8013351779604948,Europe,3277152
BLR,Belarus,Very High,ECA,60.0,29.0,0.812,73.9874,15.56527996,11.76225224,17544.19914,1.014,0.816183142,0.804539041,0.76,6.238520487,6.403940887,4.199269772,3.67781,10.83848169,0.139,-2.120298671680445,1.4527687562376552,Europe,9448772
BLZ,Belize,Medium,LAC,123.0,86.0,0.708,73.1866,12.79226017,9.666910172,6960.046024,0.976,0.698768721,0.715614723,0.553,20.88841915,21.89265537,9.926147461,14.81278,37.92633,0.418,1.4954097176712795,0.7206716868986098,North America,398845
BOL,Bolivia,Medium,LAC,118.0,99.0,0.69,67.3182,13.97757244,8.929070473,7718.194007,0.945,0.668130291,0.706975265,0.516,24.87476648,25.2173913,20.16284943,19.81948,34.64197,0.439,1.3819241108110614,-0.1096867496387628,South America,11700207
BRA,Brazil,High,LAC,87.0,94.0,0.753,74.3325,15.36513042,7.506820202,14780.05656,0.989,0.746510825,0.755012552,0.577,22.35828303,23.37317397,10.4225111,18.04837,38.603968,0.437,1.5570961766098002,1.1466613560893868,South America,212821986
BRB,Barbados,High,LAC,70.0,64.0,0.791,76.6502,15.49819365,9.695256264,14687.44585,1.03,0.799081396,0.77602401,0.656,16.10004833,17.06700379,9.167917252,5.54685,33.58537775,0.299,0.6179137582454268,1.77574633774299,North America,287437
BRN,Brunei,Very High,EAP,51.0,61.0,0.836,74.7498,14.62773037,9.02,66409.2109,0.986,0.827904431,0.839530801,0.5845906040268456,19.30100421375168,19.705505918590607,7.223927498,19.13375134389881,23.276750920895424,0.3717857142857143,-2.7441945382306154,1.3353691228809013,Asia,438202
BTN,Bhutan,Medium,SA,127.0,98.0,0.627,70.3433,12.74369431,3.321951962,9370.597632,0.929,0.602285128,0.648598462,0.447,27.69934024,28.70813397,17.28672981,44.81067,21.00062092,0.498,0.1510756584980012,-2.494716840652917,Asia,773069
BWA,Botswana,Medium,SSA,117.0,117.0,0.702,63.8183,12.32254684,10.02,15177.91893,0.981,0.694317983,0.708119172,0.5845906040268456,19.30100421375168,19.705505918590607,23.66824913,23.27683,23.276750920895424,0.489,-0.4158813850496087,-1.191885222720032,Africa,2359585
CAF,Central African Republic,Low,SSA,188.0,166.0,0.384,52.793,7.335162868,4.23,869.8259183,0.788,0.33682033,0.427565139,0.224,41.46525567,41.66666667,40.651577,34.5496,49.19459,0.68,0.7936391628197362,-6.242223858269122,Africa,4843954
CAN,Canada,Very High,,15.0,17.0,0.926,81.9246,15.89140034,13.69808826,46417.51312,0.984,0.917335626,0.931799491,0.847,8.284094985,8.531317495,4.404284954,2.696,17.752,0.103,-1.6224738332432789,3.4728712997075157,North America,37799407
CHE,Switzerland,Very High,,1.0,3.0,0.954,82.8468,16.19400978,13.71187973,70410.26815,0.97,0.935815767,0.964849939,0.895,6.080309395,6.184486373,3.678838968,2.366899217,12.19519,0.039,-2.506916739256405,4.197347701021209,Europe,8665615
CHL,Chile,Very High,LAC,42.0,47.0,0.846,79.746,16.36503983,10.25590992,23730.28359,0.965,0.828160365,0.85828261,0.711,15.3815291,15.95744681,5.946846962,11.98775734,28.209983,0.277,-0.1449066169005023,2.246699945741464,South America,19144605
CHN,China,High,EAP,79.0,48.0,0.733,76.9771,13.47687006,7.199924151,12552.18518,0.971,0.720762108,0.742170887,0.616,15.47734655,15.96180082,7.361039639,11.68,27.391,0.224,0.4782270553170211,0.7742942896536241,Asia,1440297825
CMR,Cameroon,Medium,SSA,151.0,148.0,0.56,59.658,12.15102959,5.927817964,3522.297048,0.874,0.52114856,0.596521843,0.37,33.96897874,33.92857143,33.08254623,32.95967,35.86472,0.582,0.5446053648934366,-3.4267325847905834,Africa,26655083
COG,Congo,Medium,SSA,153.0,147.0,0.59,63.2329,11.39072609,6.11,5080.41431,0.931,0.568525179,0.610699957,0.44,25.24407231,25.42372881,23.80074692,20.93222,30.99925,0.584,0.7962584608309284,-2.075284811026575,Africa,5540555
COL,Colombia,High,LAC,88.0,102.0,0.754,76.2573,14.29211044,8.047450066,13901.52184,0.991,0.749805133,0.75658611,0.586,21.41873801,22.28116711,10.26842403,16.71489,37.2729,0.43,1.3050766823270554,1.0957450387922472,South America,50976248
COM,Comoros,Medium,SSA,156.0,85.37647058823529,0.544,62.8956,11.37745339,4.783355624,2970.772257,0.877,0.504433883,0.575006257,0.297,44.25407539,45.40441176,29.13446617,47.61438,56.01338,0.3717857142857143,-0.8701224904305493,-5.193137365343108,Africa,872695
CPV,Cabo Verde,Medium,SSA,128.0,84.0,0.663,74.6195,13.14307022,5.858970165,6035.221038,0.994,0.659726785,0.663998118,0.5845906040268456,19.30100421375168,19.705505918590607,11.87511349,27.38759118,23.276750920895424,0.402,0.9311693852166892,-0.458247800178724,Africa,557026
CRI,Costa Rica,Very High,LAC,58.0,60.0,0.798,79.0857,15.23608017,8.584500313,18327.60822,0.98,0.7880054,0.803717442,0.652,17.35723118,18.29573935,6.234734535,11.91329,33.923669,0.31,0.7268251754836205,1.8143844278030177,North America,5102158
CUB,Cuba,High,LAC,83.0,73.0,0.773,77.772,13.76951981,11.91711958,8217.14833,0.952,0.750218349,0.787746461,0.5845906040268456,19.30100421375168,19.705505918590607,4.898177624,10.93381,23.276750920895424,0.312,-0.724351556374215,1.1930865072413457,North America,11325391
CYP,Cyprus,Very High,,29.0,35.0,0.871,80.9665,14.57015038,11.86548042,34243.04912,0.98,0.86217265,0.879442269,0.777,10.67159578,10.79219288,2.801057339,11.70944,17.50429,0.117,-1.2575017755145927,2.4811581734967185,Asia,1208886
DEU,Germany,Very High,,9.0,19.0,0.938,80.5742,16.78933907,14.08201981,52200.62642,0.969,0.921978518,0.951680742,0.861,7.864552521,8.208955224,3.526467562,2.60524,17.46195,0.078,-1.6857990609918054,3.80395449013354,Europe,83830972
DJI,Djibouti,Low,AS,171.0,85.37647058823529,0.493,61.957,6.755274027,4.061892857,4453.630735,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,29.10373497,19.13375134389881,27.74495175,0.3717857142857143,-0.7520806960411541,-3.190090145857151,Africa,990447
DMA,Dominica,High,LAC,102.0,85.37647058823529,0.7,68.7266,13.19237946,7.976501917,11929.38956,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,21.10400009,19.13375134389881,23.276750920895424,0.3717857142857143,0.1228016899388294,-0.5616885480283469,North America,72017
DNK,Denmark,Very High,,6.0,1.0,0.936,80.738,19.23700905,12.63831997,54690.48924,0.978,0.924788755,0.945176987,0.872,6.731853188,6.837606838,3.599749565,4.33284,12.26297,0.035,-2.229569238875812,3.910134025836665,Europe,5795780
DOM,Dominican Republic,High,LAC,80.0,106.0,0.736,72.9531,14.0928297,7.718160152,14694.1036,1.004,0.735449719,0.732599124,0.572,22.05365594,22.2826087,18.50148582,17.87405,29.785432,0.471,0.7081093308447853,0.2426641108378576,North America,10866667
DZA,Algeria,High,AS,91.0,126.0,0.74,75.622,14.43048545,7.813979964,11421.66895,0.865,0.669441901,0.773878407,0.589,19.71380464,20.40540541,14.08821392,33.68956,11.36364,0.429,-1.583053978965986,-0.8231415287080065,Africa,43984569
ECU,Ecuador,High,LAC,95.0,85.0,0.765,76.7893,15.19845009,8.701580048,11685.75729,0.96,0.746506927,0.777314729,0.619,18.46835237,19.08496732,10.2771101,13.80548,31.322467,0.388,0.5751672901641713,1.1626436690287318,South America,17688599
EGY,Egypt,High,AS,97.0,109.0,0.706,70.4831,12.93128538,8.567844217,10382.27283,0.903,0.659961893,0.730655294,0.496,28.82812072,29.74504249,13.03845215,36.94291,36.503,0.563,1.9509741110400027,0.0122508579795787,Africa,102659126
ERI,Eritrea,Low,SSA,176.0,85.37647058823529,0.483,66.0333,8.03470993,4.68753192,1605.846784,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,23.27708244,19.13375134389881,23.276750920895424,0.3717857142857143,-0.4916851203374997,-2.372034451104233,Africa,3554797
ESP,Spain,Very High,,27.0,14.0,0.889,82.6464,17.47447014,9.912139893,37383.58643,0.981,0.879667215,0.896751136,0.753,14.9024746,15.29808774,2.966983795,19.19271,22.54773,0.074,-0.3655734588285675,3.060298292953247,Europe,46757980
EST,Estonia,Very High,,31.0,28.0,0.882,77.6563,16.11494064,13.48861027,30361.38783,1.026,0.891617751,0.868930511,0.798,9.123555044,9.523809524,3.908805132,2.46844,20.99342,0.13,-1.4936660857210171,2.659314498794567,Europe,1326693
ETH,Ethiopia,Low,SSA,175.0,129.0,0.46,63.6492,8.918518663,2.57927413,1771.947958,0.889,0.432708247,0.486679278,0.328,27.22114505,28.69565217,27.83104515,44.335,9.49739,0.536,3.453086116017966,-3.119201965951476,Africa,115434444
FIN,Finland,Very High,,11.0,6.0,0.93,81.4178,19.31862068,12.63366985,45628.12268,0.989,0.924341496,0.934525605,0.884,4.905339856,4.946236559,2.716499567,1.98233,10.01719,0.054,-2.5963555328035564,3.6351925595911,Europe,5542237
FJI,Fiji,High,EAP,99.0,77.0,0.729,66.8436,14.48026493,10.35257778,11790.47851,0.939,0.701452228,0.746683287,0.5845906040268456,19.30100421375168,19.705505918590607,13.96322441,19.13375134389881,23.276750920895424,0.346,-0.3434241464543565,-0.0196032203868796,Oceania,897573
FRA,France,Very High,,28.0,22.0,0.892,82.1857,15.42269993,11.33419037,44323.97472,0.988,0.886205378,0.89653017,0.815,8.604794103,8.632286996,3.921822309,8.23988,13.65268,0.097,-1.780425088916313,2.8468991498833143,Europe,65298930
FSM,Micronesia,Medium,EAP,134.0,85.37647058823529,0.626,71.4079,11.084,7.565312435,3917.472512,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,15.96376419,19.13375134389881,26.38098943,0.3717857142857143,0.4587460880963285,-0.5660750524367799,Oceania,115231
GAB,Gabon,High,SSA,112.0,140.0,0.699,65.4599,12.68911053,8.98,14167.7361,0.909,0.662203026,0.728764187,0.543,22.26753232,22.31759657,22.91137695,23.47992,20.4113,0.557,-0.1926991868708799,-1.0415494738041933,Africa,2234448
GBR,United Kingdom,Very High,,18.0,27.0,0.924,80.9238,17.32865906,12.97976335,44136.35045,0.969,0.906733596,0.935906213,0.848,7.991175936,8.225108225,3.889007807,3.7586,16.32592,0.13,-1.82274953140218,3.367140984819753,Europe,67948282
GEO,Georgia,Very High,ECA,63.0,66.0,0.79,73.2972,14.46463966,12.71645498,12334.6582,0.986,0.780749445,0.792003571,0.689,12.19435097,12.78481013,7.493968487,3.139084436,25.95,0.355,-0.7565735780734651,1.464829956929379,Asia,3987805
GHA,Ghana,Medium,SSA,133.0,130.0,0.607,63.1752,11.55659962,7.782635119,4637.531298,0.912,0.57778016,0.633580024,0.431,28.82265286,28.99505766,26.22857857,34.92485,25.31453,0.554,1.0699457833082022,-2.02732704710909,Africa,31181428
GIN,Guinea,Low,SSA,182.0,157.0,0.44,58.1336,9.163121769,1.936037481,2053.403321,0.838,0.400972179,0.478254823,0.283,34.58975188,35.68181818,38.44763565,48.26536,17.05626,0.63,2.9702880165773555,-4.372163752212413,Africa,13191279
GMB,Gambia,Low,SSA,174.0,153.0,0.478,62.494,8.643216471,3.875811747,2009.001962,0.887,0.449182418,0.506556127,0.309,34.45291225,35.35564854,26.96144676,49.32129,27.076,0.627,2.309465610199655,-3.657001899126832,Africa,2427782
GNB,Guinea-Bissau,Low,SSA,177.0,159.0,0.472,59.1282,10.17424351,3.382772395,1847.650997,0.875,0.440031148,0.502794346,0.301,36.09423864,36.22881356,33.87269592,41.91002,32.5,0.635,1.6334638989723276,-4.181201399889827,Africa,1975718
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.603,60.1032,9.17548946,5.527320562,21324.1916,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,34.30583954,19.13375134389881,23.276750920895424,0.3717857142857143,-0.849770066154829,-2.738199696050292,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.88,80.6676,18.26951504,10.74370956,28208.72,0.973,0.867709022,0.892044196,0.767,12.59393648,12.84090909,3.697279453,13.28169,20.80284,0.122,-0.7281968907144127,2.8931392416045525,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.79,75.0125,18.86919975,8.675659824,13219.27937,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,9.843903542,19.13375134389881,23.276750920895424,0.3717857142857143,0.9676668529050384,1.6170502026004692,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.639,72.103,10.75267982,5.805851936,7932.534306,0.935,0.615275176,0.657718357,0.463,27.06318195,27.54303599,16.67461586,34.95493,29.56,0.522,1.4911062603811438,-1.1625926151769292,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.684,68.2015,11.87865334,8.358530636,10987.05531,0.965,0.668628638,0.692711056,0.56,17.9187555,18.12865497,17.95597649,10.70029,25.1,0.476,-0.0094811106174545,-0.6306900966430385,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.935,84.2888,16.45096016,12.02414989,58445.62821,0.968,0.919377345,0.949969245,0.811,12.68014339,13.26203209,2.316095352,10.16161518,25.56271964,0.3717857142857143,-0.699295777002784,3.985252841420553,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.613,72.4871,9.911664501,6.294149876,4927.099416,0.986,0.607632326,0.61635721,0.465,23.54492954,24.14355628,11.60139561,23.37398,35.659413,0.424,2.006043062989937,-0.6445082273819408,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.843,77.5599,15.22484016,11.65574329,24734.00015,0.984,0.835296558,0.848486473,0.767,8.799965869,9.015421115,3.869197607,5.16336,17.36734,0.144,-1.4308945252357226,1.993545538244784,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.529,63.2372,9.137,5.25,3110.377887,0.903,0.502495722,0.556681343,0.322,38.64215752,39.13043478,29.22977257,38.29759,48.39911,0.628,-0.1020654995262726,-4.548363258308614,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.838,75.6517,15.21959972,11.84778976,26281.74257,0.985,0.830770397,0.843469026,0.774,7.543303375,7.637231504,4.417930126,2.95528,15.2567,0.247,-1.7026687148647688,1.905500500100844,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.695,69.6989,13.33804035,7.914480209,9815.404496,0.929,0.666938007,0.717595664,0.575,17.21423623,17.26618705,15.76304531,18.62336339,17.2563,0.478,-0.3007246915815734,-0.5212280804390805,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.629,69.6363,11.94699955,6.249149414,5401.490996,0.838,0.558955508,0.666875731,0.459,26.41276048,27.02702703,21.20155144,38.66773,19.369,0.525,1.330202077846253,-1.562560556401691,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.925,81.4163,18.70903015,11.28944651,55490.8464,0.975,0.911746176,0.934764329,0.846,8.166726657,8.540540541,3.507879972,2.87308,18.11922,0.109,-1.446765138250914,3.907830323793364,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.776,75.1239,14.87814045,10.21497011,12730.15472,0.866,0.699744706,0.808143534,0.685,11.51815856,11.72680412,9.873605728,4.966588065,19.71428189,0.514,-1.035431987610363,0.8996988927924531,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.675,69.4403,11.565888,7.815446425,9859.834601,0.813,0.584077394,0.718481052,0.53,21.1252794,21.48148148,16.59769821,30.63102,16.14712,0.555,0.0143083569086502,-1.3217793831731914,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.945,82.3508,19.34770012,13.18435363,48904.51421,0.974,0.931294741,0.956207609,0.891,5.62169343,5.714285714,2.638380289,2.55416,11.67254,0.063,-2.367502838366247,3.959861680564945,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.909,82.0999,16.17112923,12.9602499,36704.39549,0.977,0.896492828,0.917511929,0.805,10.98914469,11.44114411,3.378642082,6.604792,22.984,0.104,-1.1129266975182006,3.163677263790291,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.882,82.5255,16.03336906,10.3059597,39796.6249,0.968,0.865456574,0.894319808,0.777,11.59195236,11.9047619,3.056837082,10.45736,21.26166,0.079,-0.8723855420929084,2.845639609266048,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.713,72.394,13.11725511,8.789758241,9184.322717,0.982,0.70425065,0.717246357,0.594,15.76560174,16.69004208,9.724695206,5.60595,31.96616,0.392,0.8535184128973132,0.6942086176454815,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.718,75.0112,10.54055786,10.07138991,10032.8831,0.876,0.655257875,0.748102015,0.602,16.04079109,16.15598886,10.72959328,16.9017,20.49108,0.464,-0.7054821931296804,-0.2756744648660751,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.918,83.8928,15.16511414,13.28011392,41874.21537,0.967,0.899878214,0.930968815,0.843,8.002617942,8.169934641,2.833964825,4.511,16.662889,0.115,-1.67881478830626,3.281235473700421,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.805,70.7265,15.11816025,11.81116962,23136.8885,0.997,0.801542704,0.803778803,0.745,7.372503663,7.453416149,8.610980988,3.16666,10.33987,0.214,-2.1814275798833,1.151201513129187,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.561,61.8922,10.52415263,6.3,3675.554026,0.929,0.539844551,0.580795005,0.412,26.44800702,26.5597148,23.30029106,22.89552,33.14821,0.532,0.7007795382661168,-2.576261961787799,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.69,69.9963,12.96702957,11.35021038,4632.765992,0.968,0.675261448,0.697393274,0.62,10.13757287,10.14492754,13.2594986,4.97927,12.17395,0.39,-1.8913122482167437,-0.3933318037776162,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.574,69.8725,11.23635395,4.6,3329.290811,0.916,0.548694773,0.598865029,0.458,19.9613707,20.20905923,18.2371521,27.30485,14.34211,0.484,0.5136266477381354,-2.05316755916131,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.622,66.0589,11.81030085,7.865527643,4484.719183,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,25.53634071,21.38,23.276750920895424,0.3717857142857143,0.1789723831912959,-1.2603204571869997,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.909,82.5605,16.60309982,12.11633015,38948.32998,0.934,0.872070979,0.933848887,0.822,9.331684265,9.570957096,3.109010458,8.836042338,16.05,0.096,-1.5650207677874517,3.0765730449726427,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.83,79.5624,14.69398022,7.072740078,61203.47424,1.005,0.827512595,0.82334209,0.5845906040268456,19.30100421375168,19.705505918590607,5.607057095,22.46443172,23.276750920895424,0.316,-2.8326290702277417,1.0582023021029383,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.746,79.2294,11.14674,8.499553974,16178.16274,0.892,0.691658761,0.775350325,0.5845906040268456,19.30100421375168,19.705505918590607,6.251280785,6.177,23.276750920895424,0.464,-0.9121087970978132,0.4069602173088556,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.473,59.1485,10.05143706,4.53,1484.924981,0.846,0.432020099,0.51073191,0.313,33.2961671,33.82663848,34.2955513,42.87091,22.72204,0.66,2.1211971397692078,-3.71976376731066,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.699,71.6982,13.0349622,7.31,10854.91959,0.975,0.686386196,0.703964128,0.5845906040268456,19.30100421375168,19.705505918590607,10.03298759,19.13375134389881,23.276750920895424,0.267,0.2493385705576888,-0.1248529319248085,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.737,73.1381,13.89519024,8.418726603,12895.19596,0.99,0.732609196,0.73995518,0.574,21.77447658,22.11668928,10.62189198,27.30567775,27.39586,0.394,0.5498082709068699,0.301344365159181,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.924,82.8061,14.71424007,12.24553569,106691.3759,0.9411754385964912,0.691502913508772,0.7287256114912282,0.5845906040268456,19.30100421375168,19.705505918590607,5.33055687,19.13375134389881,23.276750920895424,0.3717857142857143,1.838249986941406,4.721804163805063,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.764,74.9275,13.87385337,10.46438163,11600.29333,0.964,0.745169474,0.772881935,0.5845906040268456,19.30100421375168,19.705505918590607,6.52655077,19.13375134389881,23.276750920895424,0.389,-0.305011991138888,0.8008664906793515,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.503,51.1014,11.8165102,5.655473414,3046.013954,0.988,0.501873783,0.507815428,0.337,32.63370078,33.00198807,34.88479233,21.91631,41.1,0.558,3.898245535436186,-2.2809279549569745,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.862,74.6103,16.4450798,12.95541,29301.09772,1.023,0.871241598,0.851398169,0.775,9.833627025,10.09280742,4.937591076,4.83441,19.72888,0.136,-1.5240996210346025,2.292723926748115,Europe,2715340
LUX,Luxembourg,Very High,,17.0,9.0,0.915,81.8384,14.06476974,12.45672989,74254.42678,0.984,0.901593861,0.916231813,0.83,9.092632552,9.289617486,2.971937656,9.35443,14.95153,0.067,-3.172428338474192,2.978726868304417,Europe,627704
