ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
CHE,Switzerland,Very High,,1.0,3.0,0.956,83.067,16.50029945,13.85966015,65011.21711,0.967,0.938286745,0.970547786,0.887,7.012637499,7.217573222,3.441622496,2.01457,15.58172,0.018,-4.346474507104888,1.0827895852014486,Europe,8665615
CHL,Chile,Very High,LAC,42.0,47.0,0.852,79.3769,16.73130035,10.9349663,22285.86026,0.968,0.835792077,0.863763,0.72,14.96976161,15.49295775,4.898021221,11.73821662,28.273047,0.21,-2.26671106512224,-0.1460920774241983,South America,19144605
CHN,China,High,EAP,79.0,48.0,0.764,78.0766,14.2361149,7.600118446,16201.35297,0.984,0.75681889,0.76874535,0.646,14.87622576,15.44502618,5.557677269,11.68,27.391,0.197,-1.0270717600067905,-0.6052472648946537,Asia,1440297825
CMR,Cameroon,Medium,SSA,151.0,148.0,0.578,60.8328,13.10859922,6.151311543,3586.252712,0.887,0.542577108,0.611734064,0.393,31.94918871,32.00692042,29.14146614,31.71699,34.98911,0.566,2.528410892843448,-2.236656730260947,Africa,26655083
COG,Congo,Medium,SSA,153.0,147.0,0.574,63.7852,12.33081527,6.166,2966.269817,0.936,0.554791237,0.592540871,0.433,24.45190083,24.56445993,21.42423248,20.93222,30.99925,0.565,2.041732012846341,-1.444309403556809,Africa,5540555
COL,Colombia,High,LAC,88.0,102.0,0.756,74.7692,14.44274998,8.862859726,13184.95894,0.98,0.746382156,0.761809225,0.593,20.50432064,21.56084656,9.151475906,14.64929,37.712196,0.425,-0.8268980171035739,-1.5762988676768537,South America,50976248
COM,Comoros,Medium,SSA,156.0,85.37647058823529,0.562,64.1665,11.92432393,5.078649,3156.041454,0.891,0.525042045,0.588959293,0.311,43.23612152,44.66192171,26.08060455,47.61438,56.01338,0.3441588235294118,2.520572479699689,-4.599634185702111,Africa,872695
CPV,Cabo Verde,Medium,SSA,128.0,84.0,0.662,74.8077,12.55461444,6.287719287,5897.676779,0.978,0.652262088,0.66675823,0.5983333333333334,18.27387019704487,18.688719234878207,9.038320541,27.38759118,22.808170488575,0.376,0.9492857662203852,-0.4174468160238158,Africa,557026
CRI,Costa Rica,Very High,LAC,58.0,60.0,0.816,79.277,16.54577065,8.804059982,18753.91088,0.993,0.81202921,0.817894762,0.67,16.95712179,17.89215686,5.881055355,11.57677,33.41354,0.259,-1.8688387470160075,-1.10865035487213,North America,5102158
CUB,Cuba,High,LAC,83.0,73.0,0.781,77.5673,14.44305992,12.49773438,7809.171181,0.961,0.761477789,0.792211422,0.5983333333333334,18.27387019704487,18.688719234878207,4.558046818,9.09712,22.808170488575,0.307,-1.261726172355675,0.8236644773339431,North America,11325391
CYP,Cyprus,Very High,,29.0,35.0,0.894,81.3905,15.64826965,12.44017029,36519.29668,0.972,0.880590574,0.905664988,0.818,8.409570499,8.501118568,2.675261497,9.5209,13.03255,0.104,-2.8037103506335805,1.5026656503454063,Asia,1208886
DEU,Germany,Very High,,9.0,19.0,0.944,81.1472,17.01013947,14.09096691,53077.54364,0.977,0.932115387,0.953971538,0.884,6.174221125,6.355932203,3.399433374,2.6632,12.46003,0.077,-3.867291304289786,1.6198909764447722,Europe,83830972
DJI,Djibouti,Low,AS,171.0,85.37647058823529,0.51,62.6943,7.43298,4.1,4901.144274,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,26.1596508,18.006313952028407,27.74495175,0.3441588235294118,1.899391076818027,-2.6037062111190528,Africa,990447
DMA,Dominica,High,LAC,102.0,85.37647058823529,0.722,73.649,13.3191862,8.142186,11133.41849,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,9.179593086,18.006313952028407,22.808170488575,0.3441588235294118,0.0086249064427152,0.0001629325873728,North America,72017
DNK,Denmark,Very High,,6.0,1.0,0.947,81.5449,18.71479988,12.96049023,58143.77306,0.981,0.936697272,0.955127582,0.896,5.270437869,5.385427666,3.256873608,2.50376,10.05068,0.013,-4.108728342535806,1.937210798619744,Europe,5795780
DOM,Dominican Republic,High,LAC,80.0,106.0,0.764,72.8894,14.46655802,9.306864107,16164.89952,1.015,0.767999275,0.75647313,0.614,19.46358622,19.63350785,17.71743965,15.04513,25.628189,0.434,-0.3152873885697565,-0.2061591835145538,North America,10866667
DZA,Algeria,High,AS,91.0,126.0,0.736,74.4528,14.62689602,8.069284397,10530.29914,0.877,0.66974348,0.763905444,0.59,19.19481028,19.83695652,12.79661083,33.28262,11.5052,0.44,0.8277630858985366,1.7710131456743228,Africa,43984569
ECU,Ecuador,High,LAC,95.0,85.0,0.731,72.1535,14.62423038,8.817119598,10031.66906,0.978,0.721486017,0.737611865,0.597,17.81973128,18.33105335,9.034752846,13.3739,31.050541,0.366,-0.454199075170367,-0.8053830044528747,South America,17688599
EGY,Egypt,High,AS,97.0,109.0,0.734,70.9905,13.78649972,9.573026174,11581.07981,0.882,0.668820535,0.758243095,0.52,28.12843689,29.15531335,10.93940067,36.94291,36.503,0.445,0.0367963803775195,-2.1180245587091133,Africa,102659126
ERI,Eritrea,Low,SSA,176.0,85.37647058823529,0.494,67.1334,8.064524628,4.8872352,1706.02641,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,20.83821869,18.006313952028407,22.808170488575,0.3441588235294118,2.3402749393662874,0.4602054530495292,Africa,3554797
ESP,Spain,Very High,,27.0,14.0,0.899,82.2892,17.91690063,10.60540009,36515.96007,0.984,0.889148841,0.903279437,0.783,12.63774534,12.90322581,2.867496014,15.73379,19.31195,0.056,-3.046825670734853,0.5995422519556403,Europe,46757980
EST,Estonia,Very High,,31.0,28.0,0.892,78.3431,15.92895985,13.54843044,35131.82128,1.019,0.898930597,0.882115433,0.831,6.68923578,6.838565022,3.05070734,2.02737,14.98963,0.095,-2.728416733490664,1.701234163282456,Europe,1326693
ETH,Ethiopia,Low,SSA,175.0,129.0,0.498,65.3705,9.651071421,3.201520681,2279.637186,0.916,0.47580496,0.519357516,0.362,26.2037964,27.30923695,23.7652092,42.77036,12.07582,0.526,4.200423751847217,0.4173602195702208,Africa,115434444
FIN,Finland,Very High,,11.0,6.0,0.938,81.8657,19.05192947,12.87362003,47946.32854,0.99,0.93222616,0.941736547,0.888,5.259154375,5.330490405,2.878533125,2.41555,10.48338,0.032,-3.777949168429634,2.1215022966940924,Europe,5542237
FJI,Fiji,High,EAP,99.0,77.0,0.737,67.9244,14.73679,10.92154799,10452.22264,0.933,0.705535058,0.756227986,0.5983333333333334,18.27387019704487,18.688719234878207,15.19715977,2.636659279,22.808170488575,0.324,-0.098528622877125,1.042935548525504,Oceania,897573
FRA,France,Very High,,28.0,22.0,0.898,82.2104,15.81206989,11.61005974,43047.83087,0.989,0.892480163,0.902508916,0.821,8.498473264,8.574610245,3.855709791,7.72173,13.91798,0.084,-2.987252510237762,1.294212848054792,Europe,65298930
FSM,Micronesia,Medium,EAP,134.0,85.37647058823529,0.629,70.674,11.54947988,7.804956,3826.862912,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,14.27457428,18.006313952028407,26.38098943,0.3441588235294118,0.6622223012191149,-0.4399040175955619,Oceania,115231
GAB,Gabon,High,SSA,112.0,140.0,0.71,66.5305,12.97731,9.436,13414.57302,0.907,0.670045666,0.739059926,0.556,21.62435246,21.69014085,20.17923927,23.47992,21.2138981,0.55,0.9906582957985568,0.2355491562388242,Africa,2234448
GBR,United Kingdom,Very High,,18.0,27.0,0.924,80.4345,17.30971909,13.4061203,42374.7622,0.987,0.916840075,0.929056361,0.845,8.229676792,8.54978355,3.871590376,2.84785,17.96959,0.1,-3.3492835981964624,1.3865444369289492,Europe,67948282
GEO,Georgia,Very High,ECA,63.0,66.0,0.802,72.7653,15.56851959,12.82221985,13329.53028,1.006,0.803088365,0.798279847,0.706,11.43579572,11.97007481,6.67258215,2.784805013,24.85,0.271,-1.55330682892621,0.678491393354794,Asia,3987805
GHA,Ghana,Medium,SSA,133.0,130.0,0.632,64.114,12.04778004,8.329886695,5601.428197,0.947,0.614699689,0.649274261,0.457,27.48843076,27.68987342,23.22113228,35.10167,24.14249,0.535,2.103549708473226,-0.6268499041318385,Africa,31181428
GIN,Guinea,Low,SSA,182.0,157.0,0.466,59.3273,9.805297465,2.202125952,2440.015962,0.849,0.427005827,0.50275712,0.299,34.54787963,35.83690987,35.68175888,50.12411,17.83777,0.622,5.252266920223552,-0.7764722154233223,Africa,13191279
GMB,Gambia,Low,SSA,174.0,153.0,0.501,62.6125,9.418626299,4.637487411,2118.782628,0.925,0.481469392,0.520279163,0.347,29.45613736,30.73852295,23.90110207,47.00005,17.46726,0.612,4.142604005272563,-0.1889350859134745,Africa,2427782
GNB,Guinea-Bissau,Low,SSA,177.0,159.0,0.483,59.9988,10.61306278,3.583719,1879.724283,0.869,0.448906232,0.516635968,0.305,36.71196888,36.85300207,30.14886665,42.08704,37.9,0.628,3.89217821016092,-2.6828344229419145,Africa,1975718
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.599,60.7083,9.73494,5.910863,12925.87114,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,30.71678162,18.006313952028407,22.808170488575,0.3441588235294118,1.7645969434317164,-2.026444474431882,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.886,80.9092,20.02878952,11.40853024,26680.88796,0.967,0.870379115,0.900517622,0.79,10.66728119,10.83521445,3.626233578,11.73784,16.63777,0.119,-2.63704364637667,2.303969994544881,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.792,74.9238,18.66202035,9.032104,12840.52175,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,9.787959099,18.006313952028407,22.808170488575,0.3441588235294118,-1.2648286463712168,-0.7995557350525615,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.635,71.7969,10.56245041,5.681300163,8241.444361,0.918,0.603650509,0.657307346,0.465,26.24565323,26.77165354,14.22202969,34.95493,29.56,0.485,1.7341477683860198,-1.1696161968727177,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.721,68.4858,12.50272216,8.617477,18788.01779,0.978,0.709915098,0.725578338,0.595,17.20932269,17.47572816,16.10251808,10.42545,25.1,0.455,0.2858922359727123,-0.2081504885606913,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.949,85.1968,17.27816963,12.22620964,58643.85895,0.977,0.93784777,0.959972304,0.826,12.43903793,12.96101159,2.082774878,9.671619265,25.56271964,0.3441588235294118,-4.141789857112756,0.2047778226002303,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.621,71.4619,10.13281417,7.088479996,4792.024122,0.959,0.607371737,0.633187823,0.479,22.25318649,22.86634461,10.23570347,21.61233,34.911526,0.448,0.9535450978198038,-1.9198706749944268,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.855,77.9845,15.11209965,12.19108434,27185.25054,0.989,0.848835882,0.858592314,0.794,6.956418948,7.134502924,3.673586845,4.24197,12.9537,0.095,-2.105626379106696,1.6641370925934382,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.54,64.0518,9.7,5.554,2939.863103,0.899,0.511469123,0.568791571,0.33,38.11133505,38.88888889,26.55856514,37.33677,50.43867,0.636,2.7345821340688223,-3.8337817458897705,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.849,75.7297,15.0336281,12.24958992,30487.04684,0.983,0.840208767,0.854881433,0.794,6.339498038,6.478209658,3.861354113,2.86309,12.29405,0.231,-2.0226890651716616,1.779441969470274,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.709,68.8077,13.74889386,8.556509972,11141.56832,0.941,0.684967784,0.728104967,0.589,16.96487713,16.92524683,13.5273447,17.25001669,20.11727,0.447,0.4156012963589197,0.2908735472100952,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.642,70.1499,11.87462044,6.655109195,6107.493949,0.845,0.572448982,0.677205502,0.481,24.54688962,25.07788162,17.39593887,36.87573,19.369,0.493,2.0335946832202483,0.0649761063270188,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.943,82.4699,18.94522095,11.58222303,67735.8762,0.98,0.930158515,0.949516006,0.884,6.142305438,6.256627784,2.767296314,3.39666,12.26296,0.073,-4.424041317478533,1.4334834321137735,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.777,74.832,14.61524963,10.63645314,12624.41241,0.878,0.704607265,0.802689023,0.688,11.27667646,11.45431145,9.131319046,4.984428444,19.71428189,0.465,-0.8293313154433564,0.878644095710034,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.679,69.1228,12.08747317,7.905593489,9663.007644,0.802,0.578378967,0.720792742,0.548,18.94589869,19.29307806,14.41283607,29.74591,12.67895,0.564,1.5682746388225022,0.9965231383639256,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.957,82.5755,19.16305923,13.76716995,54141.4547,0.977,0.945473267,0.968128738,0.913,4.600179058,4.597701149,2.085697174,2.20077,9.51407,0.051,-4.213797254278163,2.178866774094648,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.917,82.3598,16.05088997,13.3448664,39015.07545,0.993,0.912689348,0.918926425,0.813,10.88659536,11.34133043,3.253786087,6.272,23.134,0.084,-3.2892037879711404,0.6409697592994271,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.889,82.3953,16.22678947,10.7401104,39900.63273,0.97,0.873529712,0.900457567,0.786,11.21533625,11.58605174,2.719238758,10.05442,20.87235,0.055,-2.883910491031367,0.5923091614361481,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.713,71.8686,13.40492042,9.154628661,8474.815687,0.991,0.707930997,0.714578705,0.594,15.7977499,16.69004208,8.911299706,6.51579,31.96616,0.336,-0.4133476459671104,-1.0104564363157325,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.723,75.1843,10.64655972,10.44668007,9788.721555,0.888,0.66640858,0.750853846,0.62,14.26864014,14.2461964,9.452210426,15.44186,17.91185,0.475,0.3005317136395022,1.0247360896070103,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.923,84.6879,15.22162588,13.36610034,41487.05103,0.97,0.906743299,0.934346261,0.848,7.934751934,8.12567714,2.630366802,4.511,16.662889,0.082,-3.4677455639913024,1.0843598961829182,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.814,70.0304,15.76500034,12.34756189,23325.00389,1.003,0.813519936,0.810741029,0.756,6.977793122,7.125307125,7.426849365,3.16666,10.33987,0.164,-1.299034279644655,2.213584352425027,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.578,62.6755,10.69855835,6.652,4266.967466,0.937,0.559118771,0.596544862,0.428,25.83761413,25.95155709,21.4691124,22.89552,33.14821,0.507,2.17963196413326,-1.6850856003694694,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.689,69.6291,13.1953001,11.37410556,4494.5007,0.963,0.670923072,0.696751851,0.624,9.33376711,9.433962264,10.80646133,3.36425,13.83059,0.386,0.1982206259885417,1.7607608603973066,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.596,70.416,11.46772,5.088,4032.751435,0.922,0.570922366,0.619470945,0.48,19.16744573,19.46308725,15.8553772,27.30485,14.34211,0.466,2.2239117857269104,0.56844195644952,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.623,67.2659,11.801993,7.984461822,4074.115486,0.9468372093023256,0.702708316755814,0.7365943803604651,0.514,17.33153324,17.49598716,23.00119972,9.63653,19.35687,0.3441588235294118,1.1986662358416469,0.7582668982827384,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.922,83.6089,16.52173996,12.51293027,42698.12802,0.943,0.890969341,0.944470966,0.835,9.305038392,9.436008677,2.949072838,8.836042338,16.13,0.07,-3.330152572828351,1.1997118475010553,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.822,76.9198,15.32443332,7.328022618,52967.77768,1.011,0.824257576,0.815154427,0.5983333333333334,18.27387019704487,18.688719234878207,5.662422657,22.10817735,22.808170488575,0.204,-1.225638165033234,1.934919012671166,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.726,77.8038,11.28587,8.718636,11201.42116,0.885,0.669519046,0.756656174,0.5983333333333334,18.27387019704487,18.688719234878207,5.472673893,6.177,22.808170488575,0.433,-0.2532747492045282,0.3818230657314846,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.48,60.9476,10.42078972,5.082,1267.657717,0.871,0.446329131,0.512440383,0.329,30.87588631,31.45833333,30.76220894,42.11968,19.74577,0.65,4.202110094842399,-0.6829037025334822,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.703,72.4722,12.85428,7.599985,10630.28113,0.975,0.69275199,0.710363591,0.5983333333333334,18.27387019704487,18.688719234878207,8.409916878,18.006313952028407,22.808170488575,0.259,0.2681814475305857,-0.0674482405679375,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.723,73.416,12.86610985,8.545040131,11353.06871,1.011,0.726014806,0.718296662,0.565,21.30441146,21.85338866,9.211696625,27.30567775,27.39586,0.391,0.1404350223315791,-0.7151431652017926,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.933,82.797,15.18157005,12.53854,142613.9109,0.9468372093023256,0.702708316755814,0.7365943803604651,0.5983333333333334,18.27387019704487,18.688719234878207,4.56967926,18.006313952028407,22.808170488575,0.3441588235294118,-5.479821479231841,-3.468159437287534,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.78,76.3929,14.13990486,10.82730007,12208.46787,0.955,0.755461635,0.790938958,0.674,13.26281666,13.58974359,5.428009987,11.99693,22.36351,0.384,-1.02944354138795,0.4057633171124522,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.521,54.6933,12.04087801,6.010184707,2676.630183,0.984,0.518516074,0.52703691,0.376,27.60609485,27.83109405,33.68452454,19.55712,29.57664,0.557,3.0807282920131414,-2.5777263007841733,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.879,75.0676,16.28506088,13.49810028,36076.54329,1.028,0.891010548,0.86682658,0.805,8.241983704,8.418657565,4.094921112,3.57741,17.05362,0.107,-2.5245203128293605,1.5367364982534368,Europe,2715340
LUX,Luxembourg,Very High,,17.0,9.0,0.924,81.4335,14.39813995,13.01519217,80285.84238,0.991,0.916509225,0.925215615,0.844,8.433172277,8.658008658,3.93024683,4.71707,16.6522,0.051,-4.446639605489728,0.0760990782780879,Europe,627704
