ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
BLZ,Belize,Medium,LAC,123.0,86.0,0.709,73.3107,12.74405003,9.830772209,6746.986802,0.972,0.697042985,0.716886294,0.55,21.36853126,22.42595205,10.32477379,15.85449,37.92633,0.426,-1.4819979358458784,0.7782591883473754,North America,398845
BOL,Bolivia,Medium,LAC,118.0,99.0,0.684,67.1632,14.04903984,8.677330335,7313.415069,0.94,0.66066759,0.702944053,0.508,25.37221041,25.73099415,20.51975822,20.20261,35.394263,0.437,-0.8174240865813981,1.3079184526579586,South America,11700207
BRA,Brazil,High,LAC,87.0,94.0,0.754,74.3058,15.41777039,7.379069805,15454.76924,0.989,0.747343443,0.75572734,0.577,22.58280367,23.47480106,10.63202,18.49606,38.620331,0.44,-1.8504689382070036,0.5534372429638702,South America,212821986
BRB,Barbados,High,LAC,70.0,64.0,0.789,76.4758,15.44485797,9.68696972,14407.77446,1.027,0.79552359,0.774656644,0.653,16.151267,17.23700887,9.321573257,5.54685,33.58537775,0.294,-1.791406666762768,-0.5000699814743235,North America,287437
BRN,Brunei,Very High,EAP,51.0,61.0,0.837,74.7788,14.87514973,8.97,64338.12601,0.987,0.831032224,0.84183989,0.5795333333333333,19.549953434246667,19.962449433286668,7.13595295,19.13545693755952,23.631926135694805,0.3772275449101797,0.3519112357928236,-2.9842613173611943,Asia,438202
BTN,Bhutan,Medium,SA,127.0,98.0,0.617,70.0486,12.62421227,2.953807974,8895.679604,0.925,0.590891671,0.638764723,0.438,27.87185039,29.01134522,17.80426025,44.81067,21.00062092,0.51,2.4257583446825595,1.2888378709478916,Asia,773069
BWA,Botswana,Medium,SSA,117.0,117.0,0.696,62.6076,12.33694108,9.79,16148.37428,0.983,0.68929808,0.700865978,0.426,37.19200566,38.79310345,23.98301697,32.082,55.511,0.485,3.867638544354504,-0.1547609302232962,Africa,2359585
CAF,Central African Republic,Low,SSA,188.0,166.0,0.37,50.5655,7.168790198,4.098,837.6309621,0.794,0.325638,0.41016818,0.213,42.06664396,42.43243243,42.45574188,34.5496,49.19459,0.684,0.5772256219256953,6.340681003415654,Africa,4843954
CAN,Canada,Very High,,15.0,17.0,0.925,81.8545,15.80449009,13.66425629,47500.43097,0.985,0.916950632,0.931329905,0.845,8.44677093,8.648648649,4.44131279,2.678,18.221,0.109,-2.0467941947131245,-3.316774838523798,North America,37799407
CHE,Switzerland,Very High,,1.0,3.0,0.952,83.0849,16.08714008,13.64011002,69019.26094,0.969,0.934492549,0.964554274,0.894,6.076312792,6.092436975,3.655228376,2.37852,12.19519,0.042,-2.514897895409216,-4.159727649218828,Europe,8665615
CHL,Chile,Very High,LAC,42.0,47.0,0.841,79.4726,16.24946976,10.13243484,23261.50787,0.967,0.82420839,0.852761941,0.699,16.22308442,16.88466112,6.179283142,12.67934912,29.810621,0.288,-1.764926834979223,-1.359793695561476,South America,19144605
CHN,China,High,EAP,79.0,48.0,0.725,76.7173,13.26664009,7.105235322,11866.35433,0.967,0.711831378,0.736030916,0.608,15.62665284,16.13793103,7.80895853,11.68,27.391,0.233,-0.775597400451109,-0.0587268951759665,Asia,1440297825
CMR,Cameroon,Medium,SSA,151.0,148.0,0.551,58.9355,11.83732033,5.782896347,3443.009493,0.837,0.498140091,0.595395134,0.362,34.29277533,34.30127042,34.053936,32.95967,35.86472,0.584,0.4604142854515401,3.5068314776077707,Africa,26655083
COG,Congo,Medium,SSA,153.0,147.0,0.589,62.9502,11.16712334,6.022,5507.312883,0.932,0.568270191,0.609583813,0.439,25.41357266,25.46689304,24.30924797,20.93222,30.99925,0.588,0.3981851644117518,2.24866428131299,Africa,5540555
COL,Colombia,High,LAC,88.0,102.0,0.75,76.0427,14.22657967,7.992390156,13432.16118,0.989,0.744504785,0.753124417,0.575,22.30406227,23.33333333,10.53852081,17.09953,39.274136,0.433,-1.7922682941506047,0.5548207180983561,South America,50976248
COM,Comoros,Medium,SSA,156.0,85.37647058823529,0.54,62.5158,11.24470043,4.721970014,2999.136448,0.888,0.506108275,0.570116619,0.295,44.44876482,45.37037037,29.71853447,47.61438,56.01338,0.3772275449101797,-1.2288550620270962,4.98573312043456,Africa,872695
CPV,Cabo Verde,Medium,SSA,128.0,84.0,0.667,75.24,13.40017033,5.772548533,5970.961186,0.983,0.65846724,0.669962069,0.5795333333333333,19.549953434246667,19.962449433286668,12.42931747,19.13545693755952,23.631926135694805,0.3772275449101797,0.544824278369748,0.3055740434440812,Africa,557026
CRI,Costa Rica,Very High,LAC,58.0,60.0,0.796,78.7741,15.11124039,8.750249863,17919.03127,0.975,0.783964393,0.804111605,0.648,17.6397322,18.59296482,6.384035587,12.2896,34.245561,0.318,-1.8406139592476136,-0.4668239671244037,North America,5102158
CUB,Cuba,High,LAC,83.0,73.0,0.771,77.8533,13.96555996,11.77623054,7878.597597,0.954,0.748203813,0.784045661,0.5795333333333333,19.549953434246667,19.962449433286668,4.957205772,10.93381,23.631926135694805,0.313,-0.5413822026086219,-1.3361576859561983,North America,11325391
CYP,Cyprus,Very High,,29.0,35.0,0.865,80.7706,14.25613022,11.88368034,32270.91228,0.98,0.855101199,0.872630944,0.768,11.01276802,11.21387283,2.847974062,12.68604,17.50429,0.117,-1.162895118230323,-2.4342548407108824,Asia,1208886
DEU,Germany,Very High,,9.0,19.0,0.937,80.9151,16.73534012,14.03711987,51268.8727,0.965,0.919597186,0.953121317,0.861,7.851578179,8.110992529,3.487544537,2.60524,17.46195,0.078,-2.1419536208349395,-3.6072901856284574,Europe,83830972
DJI,Djibouti,Low,AS,171.0,85.37647058823529,0.488,61.6411,6.680508055,4.053785714,4205.491821,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,29.64077377,19.13545693755952,27.74495175,0.3772275449101797,-0.4252595135847364,3.1444604844496693,Africa,990447
DMA,Dominica,High,LAC,102.0,85.37647058823529,0.705,69.4342,13.16086686,7.935080896,12533.22462,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,20.87308121,19.13545693755952,23.631926135694805,0.3772275449101797,0.2261850055632986,0.4212140945471699,North America,72017
DNK,Denmark,Very High,,6.0,1.0,0.932,80.6302,19.13853073,12.38759041,53998.28993,0.973,0.918466815,0.943783185,0.863,7.288272478,7.403433476,3.833607435,4.5676,13.46361,0.035,-1.8026577825447256,-4.044345795891163,Europe,5795780
DOM,Dominican Republic,High,LAC,80.0,106.0,0.728,72.8665,13.75625038,7.650459766,13814.06229,0.993,0.723139649,0.728361706,0.566,22.05745156,22.25274725,18.53825569,18.99339,28.640709,0.477,-0.489652652715079,0.4226132309371274,North America,10866667
DZA,Algeria,High,AS,91.0,126.0,0.735,75.11,14.3813828,7.751426102,11242.29072,0.86,0.662704072,0.770362312,0.585,19.77635836,20.40816327,14.27587509,33.68956,11.36364,0.439,1.6771056306440284,-0.7795960608527638,Africa,43984569
ECU,Ecuador,High,LAC,95.0,85.0,0.76,76.6221,15.05500507,8.361359596,11887.546,0.958,0.740555287,0.773123822,0.618,18.20978009,18.68421053,10.59679127,14.18076,29.851789,0.396,-1.0842156880975848,-0.2848357858286386,South America,17688599
EGY,Egypt,High,AS,97.0,109.0,0.699,70.4151,12.73727036,8.328911521,10099.75288,0.89,0.646318882,0.726520798,0.491,28.97150915,29.75679542,13.46861744,36.94291,36.503,0.567,-1.0851070958720406,1.6374397963067595,Africa,102659126
ERI,Eritrea,Low,SSA,176.0,85.37647058823529,0.502,65.5995,8.723320007,4.62096416,2042.185269,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,23.81917191,19.13545693755952,23.631926135694805,0.3772275449101797,0.5397495288478755,1.920910325969694,Africa,3554797
ESP,Spain,Very High,,27.0,14.0,0.884,82.858,17.29005051,9.720040321,35796.00345,0.98,0.873529975,0.891767261,0.748,14.99218579,15.38461538,3.122177362,19.00461,22.84977,0.079,-2.122145445151136,-2.149908851336116,Europe,46757980
EST,Estonia,Very High,,31.0,28.0,0.879,77.1406,16.21989059,13.44295025,29532.96608,1.021,0.885114952,0.866712955,0.795,9.165698211,9.556313993,4.118584633,2.38509,20.99342,0.163,-1.3023767219485616,-2.7653941243430906,Europe,1326693
ETH,Ethiopia,Low,SSA,175.0,129.0,0.45,62.9046,8.744239102,2.477413082,1652.126111,0.879,0.420525314,0.478583101,0.32,27.55454196,28.88888889,28.83123589,44.335,9.49739,0.565,3.834428604919134,2.737939003456087,Africa,115434444
FIN,Finland,Very High,,11.0,6.0,0.927,81.0125,19.26124001,12.59953022,45016.4823,0.988,0.92081471,0.931655167,0.879,5.170093047,5.177993528,3.104529142,2.01812,10.38763,0.061,-1.3778963085247664,-4.20312182068424,Europe,5542237
FJI,Fiji,High,EAP,99.0,77.0,0.729,67.3764,14.42895991,10.21368685,11465.92201,0.941,0.701620111,0.745988255,0.5795333333333333,19.549953434246667,19.962449433286668,13.77230263,11.85438786,23.631926135694805,0.364,-0.0276359315016714,-0.3950857077978524,Oceania,897573
FRA,France,Very High,,28.0,22.0,0.892,82.4761,15.44229031,11.22550011,43562.21508,0.989,0.885840675,0.895680782,0.813,8.712640857,8.856502242,3.83704257,8.6482,13.65268,0.103,-1.2225415108213502,-3.146394788922182,Europe,65298930
FSM,Micronesia,Medium,EAP,134.0,85.37647058823529,0.625,71.5287,11.19229604,7.490408352,3794.663738,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,16.0474472,19.13545693755952,26.38098943,0.3772275449101797,0.1109218804999021,0.7205837112326814,Oceania,115231
GAB,Gabon,High,SSA,112.0,140.0,0.694,64.9743,12.62691579,8.698,14661.96273,0.91,0.658565102,0.723321213,0.537,22.52496144,22.62247839,23.68366432,23.47992,20.4113,0.561,0.9247200845276886,0.5490553080418625,Africa,2234448
GBR,United Kingdom,Very High,,18.0,27.0,0.924,81.1602,17.48591042,12.88897991,43236.64235,0.98,0.913703108,0.932557787,0.851,7.687400511,7.9004329,3.903341532,2.83294,16.32592,0.144,-1.6692715284608868,-3.5347509443226186,Europe,67948282
GEO,Georgia,Very High,ECA,63.0,66.0,0.784,73.0993,14.21273994,12.61833954,12111.97028,0.982,0.773614573,0.787867231,0.684,12.24448865,12.75510204,7.644381523,3.139084436,25.95,0.362,-0.6989815451157859,-1.4730273513460717,Asia,3987805
GHA,Ghana,Medium,SSA,133.0,130.0,0.6,63.0447,11.05138016,7.742264101,4537.170026,0.919,0.574081597,0.624522716,0.425,29.03283568,29.16666667,26.85912704,34.92485,25.31453,0.554,1.1564723477885592,2.054858872037524,Africa,31181428
GIN,Guinea,Low,SSA,182.0,157.0,0.435,57.8858,9.009260178,1.871649981,1993.622758,0.838,0.395899366,0.472503357,0.279,34.71809229,35.86206897,38.83265686,48.26536,17.05626,0.637,3.379985096676992,4.019732419556219,Africa,13191279
GMB,Gambia,Low,SSA,174.0,153.0,0.473,62.2688,8.488134505,3.723476614,1992.159137,0.881,0.442370703,0.502403693,0.305,34.66238555,35.5179704,27.58986664,49.32129,27.076,0.633,2.35878623224466,3.6599008773929738,Africa,2427782
GNB,Guinea-Bissau,Low,SSA,177.0,159.0,0.466,58.6096,10.06453869,3.332535744,1803.191952,0.878,0.435839264,0.496671066,0.296,36.35539663,36.4806867,34.65616989,41.91002,32.5,0.637,1.6295436709873667,4.169188661312158,Africa,1975718
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.598,59.5947,9.035626825,5.515573013,20704.00467,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,35.03219223,19.13545693755952,23.631926135694805,0.3772275449101797,-0.4357776019075696,2.710475980927991,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.879,81.007,17.89850044,10.59597969,27850.41613,0.968,0.863489319,0.89243861,0.764,12.83253411,13.08304892,3.642162323,14.16485,20.69059,0.118,-1.7007621732065064,-2.386680232594268,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.787,74.985,18.6721681,8.6,12844.95119,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,9.766962051,19.13545693755952,23.631926135694805,0.3772275449101797,0.8100433303764388,-1.4424966296558257,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.637,71.9638,10.70359993,5.83698988,7734.793394,0.932,0.611977228,0.656355196,0.465,26.64833755,27.00156986,17.03391266,33.3511,29.56,0.523,0.5473458379599625,1.6433103854389517,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.681,67.8818,11.72756545,8.306741364,11062.1673,0.964,0.664606379,0.68975202,0.557,18.03185555,18.20851689,18.29527664,10.70029,25.1,0.477,0.0059216094695518,0.6611454573814642,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.93,84.0767,16.3194294,11.88228035,57612.88188,0.968,0.914939049,0.945084303,0.805,12.86715281,13.44086022,2.372759581,10.66597921,25.56271964,0.3772275449101797,-2.772198789808641,-2.8954504376632517,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.606,72.2594,9.675359726,6.175799847,4783.560934,0.983,0.600250288,0.610381518,0.457,23.9326218,24.58745875,11.96503639,23.57479,36.258039,0.429,-0.6459991292142155,2.100394215855133,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.841,77.9533,15.27311039,11.5256223,23578.51131,0.99,0.83674352,0.844819491,0.765,8.847652095,9.03686088,4.186516285,4.9891,17.36734,0.119,-0.7330836869070523,-2.37619004480432,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.525,62.9875,9.074,5.148,3076.331787,0.898,0.49704353,0.553465585,0.319,38.80678968,39.23809524,29.72366905,38.29759,48.39911,0.63,-0.4212057626069652,4.437087993778656,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.838,75.8474,15.42549038,11.77344036,25259.66574,0.988,0.832368462,0.842192044,0.775,7.432696546,7.517899761,4.623679638,3.09017,14.58424,0.248,-0.5028188433283172,-2.581975325208855,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.687,69.5333,12.88265991,7.796500206,9472.816898,0.924,0.655998829,0.709982393,0.568,17.28832165,17.3216885,16.17829323,18.43037173,17.2563,0.485,0.8021654445517064,0.0446203289268196,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.619,69.0736,11.86649036,6.012339541,5056.665926,0.835,0.548890895,0.657547447,0.441,27.87921082,28.75605816,22.05763245,42.42,19.16,0.558,1.9550638887549137,1.4129052821364851,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.914,81.3067,18.18281937,11.21707487,46428.53601,0.977,0.902166629,0.923538217,0.837,8.204538099,8.424507659,3.563034296,2.93136,18.11922,0.115,-1.8736751645994152,-3.3607873586553128,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.773,74.7825,14.65942001,10.11600018,13078.65731,0.86,0.692480303,0.804865786,0.681,11.63593416,11.90168176,10.22693253,4.966588065,19.71428189,0.527,-0.113583965439171,-1.348315690297135,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.67,68.9136,11.43658425,7.792958284,9743.876802,0.813,0.57925972,0.712221262,0.525,21.27286623,21.64179104,17.04045868,30.63102,16.14712,0.571,1.4627352860073497,0.5280617908992324,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.938,82.6133,19.58976936,12.72567799,46529.7034,0.977,0.92627045,0.948321541,0.889,5.148387608,5.223880597,2.672552824,2.60176,10.17085,0.07,-1.5350633014506168,-4.371180394884373,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.908,82.2236,16.16893005,12.91596985,35876.7937,0.974,0.893620927,0.917861131,0.804,11.03127351,11.45374449,3.37282753,6.736993,22.984,0.114,-1.9258162514649813,-2.783028187451503,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.883,82.908,16.10824966,10.22185993,39490.18497,0.971,0.868210647,0.894316508,0.775,11.91325177,12.23103058,3.00865531,11.46944,21.26166,0.082,-1.8455485866200445,-2.41552995969951,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.714,72.982,13.04630857,8.700835933,9242.289334,1.0,0.713049215,0.713316385,0.595,15.82010454,16.66666667,9.888203621,5.60595,31.96616,0.394,-1.1502226922956504,0.266996848007601,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.719,74.7889,10.73936176,9.978219986,10170.84249,0.874,0.655137749,0.749222379,0.602,16.12257025,16.27260083,10.97493076,16.9017,20.49108,0.468,0.5931566272174259,-0.3933145203610614,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.914,83.6525,15.10060828,13.23975723,40482.79312,0.966,0.895576502,0.927083916,0.839,8.037602133,8.205689278,2.938917398,4.511,16.662889,0.124,-1.730442685933913,-3.223503119614658,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.799,70.3334,15.12672043,11.67820295,21752.92385,1.008,0.800530161,0.794019428,0.725,9.251581801,9.261576971,9.223435402,5.874,12.65731,0.229,0.2164341583393539,-2.189563326044393,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.558,61.8162,10.48099726,6.278,3542.10425,0.928,0.537340282,0.578895578,0.409,26.59454989,26.70250896,23.73991966,22.89552,33.14821,0.538,0.4060286462555034,2.622732371866537,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.688,69.8862,13.01056004,11.2864899,4540.283615,0.968,0.672619796,0.695078228,0.617,10.33460516,10.31976744,13.85059547,4.97927,12.17395,0.385,1.3814583571488444,-1.2995036319362432,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.569,69.7364,11.13682789,4.5,3195.928321,0.91,0.541769149,0.595593765,0.453,20.16024803,20.38664323,18.8337841,27.30485,14.34211,0.493,2.0807921945967243,1.1368965313934862,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.61,65.8147,11.81237781,7.865527643,3705.649317,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,25.97592545,21.38,23.631926135694805,0.3772275449101797,0.5352485563167316,1.120371575055101,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.906,82.3781,16.64546013,12.02070618,38144.21084,0.934,0.869616549,0.931170761,0.814,9.961027799,10.15452539,3.196012497,10.6370709,16.05,0.1,-1.4585844598295372,-3.0997163051776178,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.823,79.4449,14.24582005,6.877979994,64205.53624,1.0,0.816866688,0.816494619,0.5795333333333333,19.549953434246667,19.962449433286668,5.686891079,22.91144815,23.631926135694805,0.319,-2.971662210973706,-0.9629131677435208,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.75,78.9727,11.48094,8.444783468,16794.97735,0.893,0.69561002,0.77920446,0.5795333333333333,19.549953434246667,19.962449433286668,6.449968338,6.177,23.631926135694805,0.462,0.0434135813328776,-0.953191046469682,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.472,59.1208,9.977566531,4.442,1523.60259,0.84,0.430128838,0.512100185,0.312,33.38746171,33.89830508,34.56943512,42.87091,22.72204,0.657,2.3910868761562,3.479075196161332,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.699,71.5114,13.1574748,7.31,10753.74104,0.976,0.686739439,0.703652855,0.5795333333333333,19.549953434246667,19.962449433286668,10.28180695,19.13545693755952,23.631926135694805,0.26,0.1521791251347386,0.1183848536372945,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.735,72.8638,13.73343647,8.387148221,13276.47931,0.992,0.73134597,0.737443454,0.571,21.91226249,22.31292517,11.03524971,27.30567775,27.39586,0.398,-0.4645520927796683,0.1834430109195249,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.92,82.2187,14.6351099,12.17228461,105224.7206,0.9405380116959062,0.6873596298479533,0.7247800650994152,0.5795333333333333,19.549953434246667,19.962449433286668,5.603754997,19.13545693755952,23.631926135694805,0.3772275449101797,1.8442601833713623,-4.665570080282737,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.76,74.6508,13.92172654,10.41942297,11181.46391,0.961,0.740094256,0.770224011,0.5795333333333333,19.549953434246667,19.962449433286668,6.884626389,19.13545693755952,23.631926135694805,0.387,-0.4353920114313018,-0.7267261866902469,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.496,50.0327,11.92323017,5.543268822,2951.831616,0.99,0.494362387,0.499562468,0.332,32.60206422,33.06451613,34.78988266,21.91631,41.1,0.555,-0.1718879012164528,4.496690434599319,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.861,74.8426,16.46250916,12.8023901,28610.72871,1.023,0.869666953,0.84978547,0.772,10.01657984,10.33681765,4.937849522,5.38301,19.72888,0.135,-1.0207617881768265,-2.568735159130494,Europe,2715340
