ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
LVA,Latvia,Very High,,39.0,40.0,0.863,73.5786,16.20252991,13.25271988,32803.23423,1.025,0.872905527,0.851825526,0.792,7.961744167,8.227114716,4.207252502,2.22774,17.45024,0.151,0.0364629783546765,2.799955892615689,Europe,1882408
MAR,Morocco,Medium,AS,123.0,104.0,0.683,74.0419,14.15190983,5.916,7302.81917,0.861,0.621251796,0.721809682,0.504,25.09769131,26.2079063,10.91862392,41.87093,22.50352,0.425,-1.541332988732048,-1.4421306264739366,Africa,36985624
MCO,Monaco,,,95.81151832460732,85.37647058823529,0.7205759162303664,85.9463,13.510846074849743,8.98691645760733,20136.391498581863,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,3.428432703,18.006313952028407,22.808170488575,0.3443764705882353,-0.4799236433612933,1.137690031089054,Europe,39290
MDA,Moldova,High,ECA,80.0,51.0,0.767,68.8459,14.43299961,11.82159042,14875.33189,1.01,0.770773099,0.763199634,0.711,7.297466136,7.301173403,8.885082245,2.570094084,10.43722208,0.205,1.2757400167073272,1.84314414067142,Europe,4032294
MDG,Madagascar,Low,SSA,173.0,143.0,0.501,64.4853,10.13499142,5.120468534,1483.520983,0.956,0.489879193,0.512325749,0.367,26.85263932,26.74650699,23.65509796,29.34582,27.557,0.556,0.6257894311670937,-3.292823124027206,Africa,27808395
MDV,Maldives,High,SA,90.0,83.0,0.747,79.9182,12.63560963,7.322,15448.12788,0.925,0.708976174,0.76638536,0.594,19.76629861,20.48192771,4.133515835,29.31948,25.8459,0.348,-1.5263628480405718,-0.2569646836051427,Asia,542151
MEX,Mexico,High,LAC,86.0,75.0,0.758,70.2127,14.86443996,9.221050262,17896.29498,0.989,0.752508708,0.761102122,0.621,17.59461132,18.07387863,9.496991158,13.48795481,29.798888,0.309,0.13967809001054,0.4178611095435093,North America,129166028
MHL,Marshall Islands,Medium,EAP,131.0,85.37647058823529,0.639,65.2688,10.2393198,10.88313961,4619.535393,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,17.46094704,4.779338113,22.808170488575,0.3443764705882353,1.914030879872545,-0.064983522122,Oceania,59259
MKD,North Macedonia,High,ECA,78.0,37.0,0.77,73.8415,13.62443234,10.22815037,15917.75283,0.945,0.746188014,0.789290229,0.686,10.64682541,10.90909091,4.415046215,8.36817,19.15726,0.134,0.0807279474088798,1.163763714254508,Europe,2083359
MLI,Mali,Low,SSA,186.0,155.0,0.428,58.9414,7.423037617,2.31,2132.629443,0.887,0.399133986,0.449875276,0.291,31.07790617,32.00934579,32.81034851,43.85965,16.56372,0.613,-0.0874467207496017,-5.453590660896404,Africa,20346106
MLT,Malta,Very High,,23.0,42.0,0.918,83.7769,16.83856964,12.21026039,38884.45623,0.98,0.906805757,0.925314241,0.849,7.425981436,7.516339869,3.227544308,5.19238,13.85802,0.167,-0.9027297426866324,3.4484384537256085,Europe,441750
MMR,Myanmar,Medium,EAP,149.0,125.0,0.585,65.6716,10.90913752,6.37680006,3850.524234,0.944,0.565270826,0.598757287,0.5983397435897436,18.19876460451923,18.62077768851282,21.22284508,26.85272,22.808170488575,0.498,0.3544976460277525,-2.324384142892485,Asia,54473253
MNE,Montenegro,Very High,ECA,49.0,32.0,0.832,76.3426,15.08160973,12.17648306,20838.80129,0.981,0.823404193,0.839623822,0.756,9.010792996,9.134615385,2.293318987,7.81501,16.92405,0.119,-0.1038338771701848,2.2152328539552486,Europe,628080
MNG,Mongolia,High,EAP,96.0,76.0,0.739,70.9754,14.98034954,9.423700333,10588.22532,1.031,0.748987477,0.726425808,0.644,12.72536745,12.85520974,9.34619236,11.88363,16.94628,0.313,0.1549763155934144,0.6728021891974665,Asia,3287242
MOZ,Mozambique,Low,SSA,185.0,136.0,0.446,59.3247,10.2191516,3.197641838,1198.073924,0.922,0.428013032,0.464036211,0.3,32.40842271,32.73542601,28.29929733,40.5314308,28.39454,0.537,0.83592172392882,-4.5347696434308205,Africa,31398811
MRT,Mauritania,Medium,SSA,158.0,161.0,0.556,64.3636,9.376159668,4.918804891,5075.305711,0.89,0.517783712,0.581885717,0.389,29.02167279,30.03597122,25.73825836,43.98689,17.33987,0.632,-0.4656829846849301,-3.6542427801108377,Africa,4669775
MUS,Mauritius,Very High,SSA,63.0,82.0,0.802,73.5552,15.17352977,10.42791048,22025.34631,0.973,0.789107668,0.811010462,0.666,16.9101772,16.95760599,10.63656712,21.91298205,18.18098242,0.347,-0.6487758850841818,0.93564182399554,Africa,1272140
MWI,Malawi,Low,SSA,169.0,142.0,0.512,62.9044,12.67898523,4.489695385,1465.635064,0.968,0.502014032,0.518874061,0.377,26.32042065,26.3671875,19.67700195,28.00731,31.27695,0.554,1.1457523788323605,-2.956953363431256,Africa,19211425
MYS,Malaysia,Very High,EAP,62.0,57.0,0.803,74.8839,13.34304047,10.64505959,26657.94355,0.982,0.794154156,0.809075378,0.5983397435897436,18.19876460451923,18.62077768851282,6.002527237,12.06360206,22.808170488575,0.228,-0.3331730578122733,1.2475359773626664,Asia,32436963
NAM,Namibia,Medium,SSA,139.0,111.0,0.615,59.269,11.92720692,7.192013277,8633.504452,1.004,0.615799013,0.613057327,0.402,32.83945475,34.63414634,19.91711426,25.01567,53.58558,0.445,3.7178666308454873,-2.1458266746309445,Africa,2548663
NER,Niger,Low,SSA,189.0,153.0,0.4,61.5763,6.957111988,2.116717299,1239.866936,0.835,0.364314532,0.436370503,0.292,26.71059986,27.0,28.73307037,34.96483,16.43389921,0.611,-0.491353203102722,-5.224786294022181,Africa,24346468
NGA,Nigeria,Low,SSA,163.0,168.0,0.535,52.676,10.12758388,7.181074153,4790.284425,0.863,0.495057927,0.573601517,0.341,36.02441703,36.26168224,39.60649109,40.41507,28.05169,0.68,2.167619361716344,-4.26934042808845,Africa,206984347
NIC,Nicaragua,Medium,LAC,126.0,102.0,0.667,73.8368,12.64135783,7.144,5624.793595,0.956,0.647750656,0.677703928,0.516,22.12122876,22.63868066,9.870848656,25.79903661,30.693801,0.424,-0.3572832775485928,-1.0673744001738776,North America,6638075
NLD,Netherlands,Very High,,10.0,5.0,0.941,81.6873,18.69316522,12.58162975,55979.411,0.968,0.924997733,0.956065754,0.878,6.697945352,6.695005313,3.334346056,4.86674,11.89275,0.025,-1.277714694972134,4.083095548211357,Europe,17141544
NOR,Norway,Very High,,2.0,2.0,0.961,83.2339,18.18519974,13.00362968,64660.10622,0.983,0.949899881,0.966060981,0.908,5.435151511,5.51508845,2.541614532,2.3324,11.43144,0.016,-1.5954435743016269,4.360533178519746,Europe,5428594
NPL,Nepal,Medium,SA,143.0,113.0,0.602,68.4495,12.88694954,5.121792742,3877.315444,0.942,0.584364172,0.620507697,0.449,24.31912877,25.41528239,15.5418663,41.0992,16.31632,0.452,-1.1527185627049887,-2.3385101188493604,Asia,29225196
NRU,Nauru,,EAP,95.81151832460732,85.37647058823529,0.7205759162303664,63.617,11.69042029,8.98691645760733,17729.74084,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,13.45940208,18.006313952028407,22.808170488575,0.3443764705882353,0.666184183525999,-0.5896435753170234,Oceania,10836
NZL,New Zealand,Very High,,13.0,25.0,0.937,82.4513,20.28388977,12.94468975,44057.31394,0.975,0.924682807,0.948211623,0.865,7.486808254,7.684098186,4.170894623,1.840131778,16.44939836,0.088,-0.572909897722921,4.288948755425212,Oceania,4829021
OMN,Oman,Very High,AS,54.0,72.0,0.816,72.5406,14.57349014,11.65404034,27054.32505,0.9,0.751838584,0.83546697,0.708,13.04890453,13.23529412,7.109055996,11.94880067,20.08885691,0.3,-0.1290005960238088,1.4901734846928796,Asia,5128058
PAK,Pakistan,Low,SA,161.0,135.0,0.544,66.0979,8.658349991,4.536330223,4623.70543,0.81,0.471396425,0.581877317,0.38,29.21919322,30.14705882,26.89546967,43.52795,17.23416,0.534,-0.5780850607753814,-3.8825660302135576,Asia,221612785
PAN,Panama,Very High,LAC,61.0,96.0,0.805,76.2233,13.05787868,10.54059029,26956.83707,1.017,0.811685938,0.798281932,0.64,19.60325211,20.49689441,10.8678236,11.37222672,36.569706,0.392,-1.569891390870866,0.5166289451704802,North America,4326296
PER,Peru,High,LAC,84.0,90.0,0.762,72.3769,15.38773354,9.885518863,12245.89366,0.95,0.742054002,0.781076189,0.635,16.42213438,16.66666667,8.638419151,14.32733,26.300654,0.38,-0.0777889985795573,0.6616228276758,South America,33050211
PHL,Philippines,Medium,EAP,116.0,101.0,0.699,69.2664,13.12656975,8.969099998,8920.428468,0.99,0.6947065,0.701549702,0.574,17.52378166,17.88268956,14.38008499,10.0958,28.09546,0.419,0.7604293777397895,-0.2269503259977704,Asia,109830324
PLW,Palau,High,EAP,80.0,85.37647058823529,0.767,66.0204,15.78432,12.49143,13818.67869,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,12.47459698,2.180765728,22.808170488575,0.3443764705882353,1.5736860049059151,1.2115582652006212,Oceania,18109
PNG,Papua New Guinea,Medium,EAP,156.0,169.0,0.558,65.3506,10.36077074,4.74,4008.623573,0.931,0.537933947,0.577731745,0.397,28.47612536,28.85304659,20.87701607,35.65204,28.89932,0.725,0.3454787365151591,-3.058571516344564,Oceania,8975531
POL,Poland,Very High,,34.0,31.0,0.876,76.4572,16.0271492,13.1647501,33033.96081,1.008,0.878323947,0.871513813,0.816,6.831017673,6.849315068,3.926383018,4.45925,12.10742,0.109,-0.1112887762569923,3.054873207690063,Europe,37839255
PRK,North Korea,,EAP,95.81151832460732,85.37647058823529,0.7205759162303664,73.2845,10.78317,8.98691645760733,20136.391498581863,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,10.96100235,18.006313952028407,22.808170488575,0.3443764705882353,-0.1864609482897881,-0.2717450927243086,Asia,25798588
PRT,Portugal,Very High,,38.0,15.0,0.866,81.0443,16.87122917,9.575940132,33154.53343,0.994,0.862546452,0.867492871,0.773,10.56989309,10.73903002,3.195029259,13.05276,15.46189,0.067,-1.235819532725749,2.361600345297,Europe,10191409
PRY,Paraguay,High,LAC,105.0,111.0,0.717,70.2617,12.98799113,8.861840248,12349.286,0.99,0.712812675,0.719878431,0.582,18.32046414,18.82845188,11.36716843,13.15316,30.441064,0.445,0.5606488103277675,-0.1439580716952947,South America,7147553
QAT,Qatar,Very High,AS,42.0,54.0,0.855,79.2716,12.63722038,9.99601145,87134.13469,1.019,0.865842414,0.849982592,0.5983397435897436,18.19876460451923,18.62077768851282,3.872181892,11.22725944,22.808170488575,0.22,-3.2530942454650047,1.998316362492492,Asia,2889284
ROU,Romania,Very High,,53.0,67.0,0.821,74.1847,14.22990036,11.27511978,30027.29131,0.994,0.818929278,0.823464389,0.733,10.40918618,10.71863581,4.896038532,5.43438,20.89714,0.282,-0.1677943479478816,1.841242811679883,Europe,19214608
RWA,Rwanda,Low,SSA,165.0,93.0,0.534,66.0722,11.23097038,4.425292358,2209.795202,0.954,0.521187466,0.546603488,0.402,24.64764153,24.71910112,19.39137459,27.35907,27.19248,0.388,0.4360465429390899,-2.8087250733318165,Africa,13005303
SAU,Saudi Arabia,Very High,AS,35.0,59.0,0.875,76.936,16.13549042,11.31052971,46111.55135,0.917,0.825883187,0.900720984,0.5983397435897436,18.19876460451923,18.62077768851282,5.103935719,18.11940114,22.808170488575,0.247,-1.4312747544769306,2.0750471899671625,Asia,34905942
SDN,Sudan,Low,AS,172.0,141.0,0.508,65.2667,7.945187858,3.82,3575.19084,0.87,0.465659505,0.535025904,0.336,33.47931716,33.85826772,24.98774147,42.45021,33.0,0.553,0.810964985184606,-4.227977727307993,Africa,44019263
SEN,Senegal,Low,SSA,170.0,131.0,0.511,67.0926,8.963749886,2.937938258,3344.311825,0.874,0.474670177,0.542992333,0.354,29.54915667,30.72407045,18.12817001,47.1353,23.384,0.53,-0.8139496485827938,-3.924893106164288,Africa,16816539
SGP,Singapore,Very High,EAP,12.0,7.0,0.939,82.7545,16.5243206,11.92488003,90918.64471,0.992,0.935256237,0.943210266,0.817,12.40971664,12.99254526,2.261428118,10.00732115,24.96040064,0.04,-3.2566109825380343,3.3916482055664456,Asia,5858322
SLB,Solomon Islands,Medium,EAP,155.0,85.37647058823529,0.564,70.3477,10.32869027,5.711848,2481.511362,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,12.07949352,18.006313952028407,22.808170488575,0.3443764705882353,-0.1262176461288941,-1.176911966282155,Oceania,689671
SLE,Sierra Leone,Low,SSA,181.0,162.0,0.477,60.0624,9.57339109,4.576081285,1621.512579,0.893,0.451696771,0.505719508,0.309,34.15862986,35.22012579,35.11730957,47.50289,19.85569,0.633,0.3156121953045671,-4.779243282283744,Africa,8004158
SLV,El Salvador,Medium,LAC,125.0,88.0,0.675,70.7479,12.67134767,7.150929928,8295.665889,0.964,0.660206921,0.684866967,0.548,18.60811171,18.81481481,9.549283028,23.7938081,22.481244,0.376,-0.2627718056186001,-0.8414596464590642,North America,6491923
SMR,San Marino,Very High,,44.0,85.37647058823529,0.853,80.8786,12.26613998,10.80146027,52653.82534,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,2.832036257,5.562256324,22.808170488575,0.3443764705882353,-2.091441123946379,1.2588766597057468,Europe,33944
SOM,Somalia,,AS,95.81151832460732,85.37647058823529,0.7205759162303664,55.2803,13.510846074849743,8.98691645760733,1017.96785,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,38.33179855,18.006313952028407,24.35,0.3443764705882353,3.2219473765518503,-1.4819557076909862,Africa,15965848
SRB,Serbia,Very High,ECA,63.0,36.0,0.802,74.1923,14.40009022,11.36987019,19123.02747,0.982,0.794081584,0.808468225,0.72,9.933117503,10.2244389,4.10859251,7.19484,18.49592,0.131,0.0444696451023434,1.692974584694747,Europe,8731081
SSD,South Sudan,Low,SSA,191.0,150.0,0.385,54.9752,5.54251,5.726140022,767.787,0.843,0.348198975,0.413258564,0.245,36.25986686,36.36363636,36.97409058,39.55255,32.25296,0.587,1.9714604958591724,-5.655707679078267,Africa,11216250
SUR,Suriname,High,LAC,99.0,105.0,0.73,70.2743,13.03564357,9.77680063,12672.20033,1.001,0.727709999,0.727228714,0.532,25.34968467,27.12328767,10.98505402,18.36769,46.69631,0.427,2.8327459334516165,0.0232546181994973,South America,587541
SVK,Slovakia,Very High,,45.0,45.0,0.848,74.9101,14.51303959,12.91141987,30690.48552,0.999,0.846502357,0.847723638,0.803,5.168764951,5.306603774,4.692834854,1.74792,9.06554,0.18,0.4503483551624286,2.9220773187583244,Europe,5460109
SVN,Slovenia,Very High,,23.0,18.0,0.918,80.6904,17.65492058,12.80368042,39746.01987,0.999,0.915401467,0.916243227,0.878,4.371241934,4.357298475,2.748835802,2.05965,8.30524,0.071,-0.3730654792619574,3.914718759195837,Europe,2078989
SWE,Sweden,Very High,,7.0,4.0,0.947,82.9833,19.41852951,12.60972023,54489.37401,0.988,0.940969463,0.952156756,0.885,6.416554863,6.546990496,2.610124588,3.8679,12.77164,0.023,-1.221561187743142,4.281761346869254,Europe,10110233
SWZ,Eswatini,Medium,SSA,144.0,138.0,0.597,57.0657,13.74434586,5.596,7678.591873,0.986,0.592739587,0.601355621,0.424,28.60195229,28.97822446,23.79930687,24.10655,37.9,0.54,2.2901215474850094,-2.438519409502684,Africa,1162233
SYC,Seychelles,High,SSA,72.0,85.37647058823529,0.785,71.2945,13.94161034,10.28312,25830.61775,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.661,15.14949785,15.79617834,9.446657181,6.65648,29.34535638,0.3443764705882353,0.5637967448152144,0.6675952551288438,Africa,98453
TCD,Chad,Low,SSA,190.0,165.0,0.394,52.5254,8.035914334,2.57377421,1364.169417,0.77,0.339311717,0.440888916,0.251,35.99797978,36.29441624,38.55884933,42.9329,26.50219,0.652,1.1655422685514365,-5.901561640780948,Africa,16502877
TGO,Togo,Low,SSA,162.0,149.0,0.539,61.6194,12.95049378,5.016807367,2166.619062,0.849,0.497381322,0.586086092,0.372,30.7737213,30.98330241,27.74024391,37.72766,26.85326,0.58,0.8154429148850091,-3.3308361796284123,Africa,8310934
THA,Thailand,Very High,EAP,66.0,79.0,0.8,78.7154,15.88221913,8.697119713,17030.15352,1.012,0.80539431,0.795766338,0.686,14.16798364,14.25,6.868660927,16.84539,18.7899,0.333,-0.9566906621499192,1.1320738773339063,Asia,69830779
TJK,Tajikistan,Medium,ECA,122.0,68.0,0.685,71.5942,11.65303618,11.3333938,4547.742427,0.909,0.647971594,0.712813626,0.599,12.34022282,12.55474453,16.51501846,6.03825,14.4674,0.285,1.732769801137103,0.4804755646553872,Asia,9573310
TKM,Turkmenistan,High,ECA,91.0,43.0,0.745,69.2644,13.21039963,11.26139,13020.7155,0.956,0.725895847,0.759567182,0.619,16.37204107,16.91275168,19.9665432,2.94467,26.20491,0.177,1.5094789209121091,0.5499253023701052,Asia,6046292
TLS,Timor-Leste,Medium,EAP,140.0,89.0,0.607,67.7369,12.616098,5.43679,4460.869435,0.917,0.580299039,0.633048484,0.44,26.24257376,27.51235585,20.22848129,44.91179,13.58745,0.378,-1.3620293261980336,-2.631120029474025,Asia,1322667
TON,Tonga,High,EAP,91.0,160.0,0.745,70.9857,16.04857063,11.392594,6822.03125,0.965,0.728001834,0.754353802,0.666,10.43202966,10.60402685,8.745738983,4.30943,18.24092,0.631,0.9063286849654376,1.4255012122801831,Oceania,105901
TTO,Trinidad and Tobago,Very High,LAC,57.0,81.0,0.81,72.9709,14.53545292,11.61062419,23392.02084,0.985,0.801419799,0.813863715,0.5983397435897436,18.19876460451923,18.62077768851282,10.87518406,18.006313952028407,22.808170488575,0.344,-0.3616871254462253,1.069115995131387,North America,1400283
TUN,Tunisia,High,AS,97.0,61.0,0.731,73.7719,15.42538224,7.431598614,10257.54477,0.931,0.69683006,0.748367539,0.588,19.18297336,19.5622435,9.956520081,30.70285,16.88955,0.259,-1.2513816848778592,-0.3827597861620521,Africa,11839918
TUR,Turkey,Very High,ECA,48.0,65.0,0.838,76.0324,18.3382206,8.63313961,31032.80106,0.937,0.806205301,0.860285269,0.717,14.195661,14.43914081,5.864824295,13.64287582,23.07928288,0.272,-1.43836495091095,1.6513607276521205,Asia,84495243
TUV,Tuvalu,Medium,EAP,130.0,85.37647058823529,0.641,64.5466,9.40443,10.57310772,6351.435899,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.541,15.49879814,15.60062402,14.37229443,9.17696,22.94714,0.3443764705882353,1.8407316608746849,-0.2556731256476403,Oceania,11817
TZA,Tanzania,Low,SSA,160.0,146.0,0.549,66.2007,9.221489906,6.37289871,2664.329096,0.943,0.53248359,0.564766693,0.418,23.69202603,23.86156648,21.7159481,26.96013,22.4,0.56,0.2263663046324295,-2.762442507821194,Africa,60012400
UGA,Uganda,Low,SSA,166.0,131.0,0.525,62.7048,10.14986994,5.730941566,2181.43651,0.927,0.504881399,0.544620452,0.396,24.41962152,24.57142857,20.4040966,27.91438,24.94038796,0.53,0.5579555862719615,-2.953215653858728,Africa,45974931
UKR,Ukraine,High,ECA,77.0,49.0,0.773,71.624,14.95656854,11.13142043,13255.50977,1.012,0.775709542,0.766191935,0.726,5.967098327,6.080206986,5.777312279,3.59926,8.524722702,0.2,1.1331014807036264,2.0687529231321165,Europe,43686577
URY,Uruguay,Very High,LAC,58.0,58.0,0.809,75.4356,16.83259964,8.982549667,21268.88122,1.022,0.812179016,0.79450292,0.71,11.83641913,12.23733004,5.416339397,6.54951,23.543408,0.235,-0.6881613707903923,1.496895276525953,South America,3475842
USA,United States,Very High,,21.0,44.0,0.921,77.1982,16.28097916,13.68342972,64765.21509,1.001,0.919688967,0.919186122,0.819,10.63809158,11.07491857,5.946424961,2.745849765,23.222,0.179,-1.9887351062351384,3.192524147370194,North America,331341050
UZB,Uzbekistan,High,ECA,101.0,56.0,0.727,70.8616,12.47714043,11.89558983,7916.785725,0.944,0.702783954,0.744266009,0.5983397435897436,18.19876460451923,18.62077768851282,8.517651558,0.550110115,22.808170488575,0.227,1.244960954205439,0.9805979821154744,Asia,33551824
VEN,Venezuela,Medium,LAC,120.0,123.0,0.691,70.5536,12.81608,11.10727736,4810.882621,0.983,0.679218478,0.690932232,0.592,14.16183998,14.32706223,12.81492996,8.67058997,21.0,0.492,0.9532209874918752,0.2766916951993395,South America,28421581
VUT,Vanuatu,Medium,EAP,140.0,85.37647058823529,0.607,70.449,11.53531503,7.064846,3085.411633,0.9472848837209302,0.7019377737732557,0.7353976421511628,0.5983397435897436,18.19876460451923,18.62077768851282,14.0302496,18.006313952028407,19.68256999,0.3443764705882353,-0.0020488318567247,-0.7976143537493433,Oceania,308337
WSM,Samoa,High,EAP,111.0,99.0,0.707,72.7675,12.41885948,11.4038,5307.953374,0.957,0.685493303,0.716499047,0.613,13.10658815,13.29561528,10.41972446,7.02996,21.87008,0.418,0.9193648806855744,0.5558317125519959,Oceania,198643
YEM,Yemen,Low,AS,183.0,170.0,0.455,63.7534,9.09871006,3.2,1314.270189,0.496,0.262569632,0.529016004,0.307,31.54348443,32.52747253,26.68957329,46.13765,21.80323,0.82,-0.5004745027518386,-4.939063850864317,Asia,29935468
ZAF,South Africa,High,SSA,109.0,97.0,0.713,62.341,13.64371014,11.37316036,12948.37325,0.944,0.685864456,0.726844169,0.471,31.05112691,33.94109397,18.86325073,17.29413,56.996,0.405,4.289817947886252,-0.3544826213764072,Africa,59436725
ZMB,Zambia,Medium,SSA,154.0,138.0,0.565,61.2234,10.92876021,7.187091494,3217.767739,0.965,0.554427499,0.574296636,0.39,30.10964459,30.97345133,25.05299377,20.43572,44.84022,0.54,2.775273986407756,-2.5582908323866644,Africa,18468257
ZWE,Zimbabwe,Medium,SSA,146.0,134.0,0.593,59.2531,12.11096904,8.710908501,3809.887158,0.961,0.580303186,0.604054039,0.458,22.47084979,22.76559865,24.03850937,14.60503,28.76901,0.532,1.856723270515152,-1.7885755381031223,Africa,14899771
RUS,Russian Federation,Very High,,52.0,50.0,0.822,69.419,15.76636982,12.77428805,27166.30891,1.016,0.828474835,0.81516103,0.751,8.408886355,8.637469586,5.545659065,2.036,17.645,0.203,0.9901780778517256,-3.221577537136207,Europe,146098881
