ISO3,Country,Human_Development_Groups,UNDP_Developing_Regions,HDI_Rank,GII_Rank,Human_Development_Index,Life_Expectancy_at_Birth,Expected_Years_of_Schooling,Mean_Years_of_Schooling,Gross_National_Income_Per_Capita,Gender_Development_Index,HDI_female,HDI_male,Inequality-adjusted_Human_Development_Index,Coefficient_of_human_inequality,Overall_loss_%,Inequality_in_life_expectancy,Inequality_in_eduation,Inequality_in_income,Gender_Inequality_Index,first,second,continent,Population
GNQ,Equatorial Guinea,Medium,SSA,145.0,85.37647058823529,0.603,60.4786,9.315352095,5.539093132,19423.11989,0.9434035087719298,0.6963175670818713,0.7322000286257311,0.5893892617449664,19.165590558013427,19.56945129791275,33.59202576,18.85385136647619,23.437117493129872,0.3652130177514793,-0.2142618248684473,2.855197790724564,Africa,1410419
GRC,Greece,Very High,,33.0,32.0,0.877,81.1617,18.64052963,10.25430012,28194.52399,0.97,0.863238142,0.889891611,0.764,12.60021141,12.88483466,3.643384218,13.11876,21.03849,0.124,1.7652172064366267,-2.4179977913500306,Europe,10413936
GRD,Grenada,High,LAC,68.0,85.37647058823529,0.791,74.7622,18.81738091,8.675659824,13914.87047,0.9434035087719298,0.6963175670818713,0.7322000286257311,0.5893892617449664,19.165590558013427,19.56945129791275,9.92332077,18.85385136647619,23.437117493129872,0.3652130177514793,-0.2416563691251758,-1.866879046696972,North America,112614
GTM,Guatemala,Medium,LAC,135.0,121.0,0.639,72.3547,10.70512247,5.774713993,8028.858895,0.931,0.613924997,0.659532092,0.465,26.90725175,27.23004695,16.20682526,34.95493,29.56,0.513,-1.5794835564970162,1.0419137518993489,North America,17971382
GUY,Guyana,High,LAC,108.0,114.0,0.691,68.384,12.03168772,8.410319909,11727.25724,0.969,0.676195985,0.698037818,0.566,17.80327571,18.08972504,17.60953712,10.70029,25.1,0.471,-0.6258179614408348,0.1421838260562891,South America,787215
HKG,Hong Kong,Very High,,4.0,85.37647058823529,0.938,84.539,16.46666908,12.09660006,59624.80273,0.968,0.921498861,0.951495887,0.814,12.66341888,13.2196162,2.265921831,10.16161518,25.56271964,0.3652130177514793,2.291644384982465,-3.3115334198808,Asia,7507523
HND,Honduras,Medium,LAC,137.0,107.0,0.618,72.5878,9.888603846,6.528709888,5020.829616,0.979,0.609875471,0.623226945,0.465,23.8828071,24.75728155,11.31599331,22.78421,37.548218,0.423,-2.3351837419352908,-0.2268236081831665,North America,9931333
HRV,Croatia,Very High,,40.0,26.0,0.848,78.2314,15.18770027,11.78733331,25176.61379,0.986,0.84098614,0.853248903,0.774,8.556636216,8.726415094,3.782008648,5.0064,16.8815,0.157,2.14871080897379,-1.261684355229484,Europe,4100719
HTI,Haiti,Low,LAC,163.0,163.0,0.532,63.3922,9.2,5.326,3126.953431,0.906,0.505948788,0.558471202,0.32,39.21881058,39.84962406,28.92017174,38.29759,50.43867,0.774,-1.7152058511846868,4.418888110530966,North America,11426356
HUN,Hungary,Very High,,46.0,55.0,0.843,76.1552,15.11898041,11.88941002,27615.68144,0.985,0.834982425,0.848079925,0.779,7.409337753,7.591933571,4.268203259,3.21994,14.73987,0.252,2.3155963081551305,-1.0834388933968906,Europe,9655983
IDN,Indonesia,High,EAP,114.0,110.0,0.699,69.7976,13.35651016,7.976150036,10197.40112,0.933,0.671299036,0.719594987,0.585,16.24575237,16.30901288,15.32721138,16.15374573,17.2563,0.469,0.2274405428780786,0.6762593944360088,Asia,274021604
IND,India,Medium,SA,132.0,122.0,0.639,70.1167,12.34372044,6.350639359,5732.913931,0.848,0.572089855,0.674991514,0.469,26.13743343,26.60406886,20.3755703,38.66773,19.369,0.516,-0.8639343476650169,1.8647119617015864,Asia,1382345085
IRL,Ireland,Very High,,8.0,21.0,0.929,81.5498,18.79326057,11.36181815,59305.86957,0.977,0.917069732,0.939117503,0.852,8.083984523,8.288482239,3.259653568,2.87308,18.11922,0.092,3.083483289157458,-2.9046033164137044,Europe,4947267
IRN,Iran,High,SA,76.0,115.0,0.786,75.6,14.93214035,10.31394005,14245.07437,0.881,0.718047805,0.815345571,0.695,11.43150103,11.57760814,9.59579277,4.984428444,19.71428189,0.457,1.2261964776721583,-0.6482546964581543,Asia,84176929
IRQ,Iraq,Medium,AS,121.0,145.0,0.679,68.9878,11.69519175,7.837934567,10906.04372,0.837,0.598618335,0.714802164,0.534,21.12885695,21.35493373,16.60843086,30.63102,16.14712,0.543,-0.1713570873011931,1.5272318223969343,Asia,40372771
ISL,Iceland,Very High,,3.0,8.0,0.948,82.03,19.17450905,13.32010517,52768.75433,0.978,0.937202255,0.957944525,0.901,4.948546981,4.957805907,2.241740942,2.79474,9.80916,0.053,4.0750027250844125,-2.327737605801955,Europe,341628
ISR,Israel,Very High,,22.0,22.0,0.913,82.4854,16.08654022,13.05535211,37937.41307,0.974,0.898743268,0.922416722,0.806,11.18558637,11.7196057,3.311211109,6.556548,23.689,0.101,2.271075898226949,-2.4859678360466795,Asia,8678517
ITA,Italy,Very High,,30.0,13.0,0.887,83.0492,15.97875977,10.39278984,41115.42705,0.97,0.870939714,0.898079795,0.781,11.57726371,11.95039459,3.01277113,10.45736,21.26166,0.075,2.0571346982395613,-2.188184970681671,Europe,60446035
JAM,Jamaica,High,LAC,110.0,80.0,0.712,72.0198,13.18858746,8.879589332,9152.259979,0.989,0.706820612,0.714913766,0.594,15.70488956,16.57303371,9.54255867,5.60595,31.96616,0.379,-0.6564689267668623,-1.0373146816601806,North America,2963429
JOR,Jordan,High,AS,102.0,118.0,0.718,75.2153,10.34175396,10.16455984,9959.457292,0.887,0.661611346,0.746164404,0.602,15.96366395,16.15598886,10.49821186,16.9017,20.49108,0.442,0.5719520283125651,0.6713027837906771,Asia,10220604
JPN,Japan,Very High,,19.0,22.0,0.921,84.0664,15.22962,13.30426394,42421.08469,0.968,0.902894926,0.93314343,0.845,7.994898107,8.251900109,2.810805321,4.511,16.662889,0.102,2.969116269664359,-2.1506602728915203,Asia,126407422
KAZ,Kazakhstan,Very High,ECA,56.0,41.0,0.805,70.8984,15.14945984,11.9441363,22005.08356,0.989,0.798787463,0.807270376,0.747,7.210247422,7.204968944,8.124212265,3.16666,10.33987,0.19,2.3850714972330733,-0.2712327297175196,Asia,18815231
KEN,Kenya,Medium,SSA,152.0,128.0,0.569,62.1632,10.56748569,6.388,4089.709912,0.928,0.54734709,0.589746334,0.418,26.28717366,26.53778559,22.81779099,22.89552,33.14821,0.527,-2.5430852812425573,0.9681717552708752,Africa,53968739
KGZ,Kyrgyzstan,Medium,ECA,118.0,87.0,0.693,70.2761,13.03036976,11.35618418,4659.189545,0.968,0.677212312,0.699330203,0.623,9.958120607,10.1010101,12.72114182,4.97927,12.17395,0.385,-0.4471747966636061,-1.3104909424985098,Asia,6542426
KHM,Cambodia,Medium,EAP,146.0,116.0,0.581,70.2244,11.33676945,4.722,3501.466995,0.925,0.558042759,0.603423043,0.465,19.76870306,19.96557659,17.65914917,27.30485,14.34211,0.475,-0.5902428808517469,2.23874540993091,Asia,16758448
KIR,Kiribati,Medium,EAP,136.0,85.37647058823529,0.617,66.3316,11.80822389,7.865527643,3998.339731,0.9434035087719298,0.6963175670818713,0.7322000286257311,0.5893892617449664,19.165590558013427,19.56945129791275,25.04630852,18.85385136647619,23.437117493129872,0.3652130177514793,-1.0243576959473373,0.6983837585809823,Oceania,119760
KOR,South Korea,Very High,,19.0,15.0,0.912,82.9259,16.50547028,12.21428586,39959.57395,0.936,0.876516857,0.936395804,0.825,9.32874006,9.539473684,3.020177841,8.836042338,16.13,0.086,2.779960327504825,-2.040921251186133,Asia,51276977
KWT,Kuwait,Very High,AS,50.0,74.0,0.833,79.7011,14.84911922,7.132780075,60888.65689,1.008,0.832773695,0.826198817,0.5893892617449664,19.165590558013427,19.56945129791275,5.523573875,22.46443172,23.437117493129872,0.296,2.9105475970739416,0.3417903645665971,Asia,4281320
LBN,Lebanon,High,AS,112.0,108.0,0.743,79.5054,10.83927,8.554324481,15891.85225,0.892,0.689344449,0.77274388,0.5893892617449664,19.165590558013427,19.56945129791275,6.004515648,6.177,23.437117493129872,0.464,1.2036062521637865,0.4218796891178069,Asia,6819976
LBR,Liberia,Low,SSA,178.0,164.0,0.478,60.4162,10.12530759,4.668,1425.324418,0.851,0.438178929,0.514900577,0.319,32.81814103,33.26359833,32.86147308,42.87091,22.72204,0.655,-3.0557507338351866,2.8875753478291086,Africa,5077411
LBY,Libya,High,AS,104.0,61.0,0.696,71.756,12.9124496,7.31,10430.01119,0.975,0.683507621,0.700740333,0.5893892617449664,19.165590558013427,19.56945129791275,9.851985931,18.85385136647619,23.437117493129872,0.268,-0.1578282731925524,0.2943562879616887,Africa,6887247
LCA,Saint Lucia,High,LAC,106.0,91.0,0.744,73.1116,14.3461504,8.450304985,13610.78582,1.013,0.74866539,0.738965464,0.58,21.65995555,22.04301075,10.2783289,27.30567775,27.39586,0.395,-0.2501512177844779,-0.3703102649500689,North America,183774
LIE,Liechtenstein,Very High,,16.0,85.37647058823529,0.923,82.3932,14.7209301,12.31878677,126592.3497,0.9434035087719298,0.6963175670818713,0.7322000286257311,0.5893892617449664,19.165590558013427,19.56945129791275,5.517644882,18.85385136647619,23.437117493129872,0.3652130177514793,0.0621729562759305,-5.773857893096258,Europe,38147
LKA,Sri Lanka,High,SA,73.0,92.0,0.767,75.3314,13.82598019,10.50934029,11961.24757,0.959,0.745776259,0.777399592,0.661,13.5587701,13.82007823,6.315870285,11.99693,22.36351,0.376,0.804857300350921,-0.6317028138936296,Asia,21428970
LSO,Lesotho,Low,SSA,168.0,144.0,0.514,52.2641,11.97399998,5.744151237,3165.809722,0.99,0.512746054,0.518085835,0.345,32.4177851,32.87937743,34.23704529,21.91631,41.1,0.558,-2.0121620912648863,3.924819118762808,Africa,2145194
LTU,Lithuania,Very High,,35.0,30.0,0.868,74.8816,16.49953079,13.10509968,30786.23947,1.023,0.877315264,0.857217565,0.768,11.02533217,11.52073733,4.889976501,4.51676,23.66926,0.138,1.909215224310766,-1.952034475938477,Europe,2715340
LUX,Luxembourg,Very High,,17.0,9.0,0.923,82.0535,14.22751999,12.84430344,77076.00087,0.987,0.9115493,0.923239256,0.836,9.307143152,9.425785482,3.615469456,9.35443,14.95153,0.063,2.6982268284941635,-3.5051432669792764,Europe,627704
